0 -36.6148 33 7 0
36.25 -46.9129 43 7 0
72.5 -83.5075 79 10 0
108.75 -120.25 117 6 0
145 -157.681 154 9 0
181.25 -194.452 193 7 0
217.5 -230.866 227 9 0
253.75 -267.574 264 7 0
290 -304.884 303 7 0
326.25 -341.569 338 6 0
362.5 -377.911 375 7 0
398.75 -414.563 410 7 0
435 -450.878 446 9 0
471.25 -488.43 485 9 0
507.5 -524.708 521 7 0
543.75 -561.298 556 7 0
580 -598.461 596 7 0
616.25 -635.021 631 7 0
652.5 -671.234 667 6 0
688.75 -707.759 706 7 0
725 -745.162 743 7 0
761.25 -781.331 778 7 0
797.5 -817.499 815 9 0
833.75 -853.951 849 7 0
870 -890.052 888 9 0
906.25 -927.369 924 7 0
942.5 -963.494 960 9 0
978.75 -999.884 997 7 0
1015 -1035.9 1032 7 0
1051.25 -1073.15 1070 6 0
1087.5 -1109.5 1106 7 0
1123.75 -1145.51 1142 7 0
1160 -1182.76 1180 7 0
1196.25 -1218.74 1215 6 0
1232.5 -1255 1252 7 0
1268.75 -1290.98 1287 9 0
1305 -1328.11 1326 7 0
1341.25 -1364.05 1364 9 0
1377.5 -1400.24 1398 7 0
1413.75 -1436.15 1432 7 0
1450 -1473.19 1472 7 0
1486.25 -1509.07 1506 9 0
1522.5 -1543.03 1542 7 0
1558.75 -1579.19 1578 6 0
1595 -1616.57 1618 9 0
1631.25 -1652.64 1654 6 0
1667.5 -1688.91 1689 7 0
1703.75 -1724.84 1724 6 0
1740 -1760.98 1760 7 0
1776.25 -1797.64 1798 7 0
1812.5 -1833.67 1832 7 0
1848.75 -1869.44 1870 7 0
1885 -1905.44 1906 9 0
1921.25 -1942.04 1943 6 0
1957.5 -1978 1977 7 0
1993.75 -2013.67 2015 9 0
2030 -2049.56 2050 6 0
2066.25 -2086.33 2088 7 0
2102.5 -2121.91 2122 9 0
2138.75 -2157.48 2159 7 0
2175 -2194.3 2197 7 0
2211.25 -2230.17 2232 7 0
2247.5 -2265.59 2269 7 0
2283.75 -2301.03 2303 9 0
2320 -2337.69 2342 7 0
2356.25 -2373.5 2376 7 0
2392.5 -2408.88 2411 9 0
2428.75 -2444.62 2450 9 0
2465 -2480.92 2485 6 0
2501.25 -2516.6 2521 7 0
2537.5 -2552 2555 9 0
2573.75 -2587.55 2591 6 0
2610 -2623.81 2629 7 0
2646.25 -2659.37 2663 7 0
2682.5 -2694.71 2700 7 0
2718.75 -2730.16 2737 7 0
2755 -2766.44 2773 6 0
2791.25 -2801.98 2810 7 0
2827.5 -2837.18 2843 9 0
2863.75 -2872.55 2878 7 0
