0 2.00074 -64 41 0
50 2.83967 -87 40 0
100 6.1299 -186 39 0
150 9.4177 -284 36 0
200 12.7057 -380 34 0
250 15.9942 -478 31 0
300 19.2628 -574 31 0
350 22.5549 -673 28 0
400 25.8446 -771 26 0
450 29.1341 -867 24 0
500 32.4265 -966 21 0
550 35.7166 -1064 20 0
600 38.9875 -1160 19 0
650 42.2802 -1257 15 0
700 45.572 -1354 14 0
750 48.8621 -1452 10 0
800 52.1554 -1550 9 0
850 55.4485 -1647 8 0
900 58.7203 -1744 6 0
950 62.017 -1842 3 0
1000 65.3112 -1939 2 0
1050 68.6063 -2037 0 0
1100 71.9003 -2135 -1 0
1150 75.1967 -2232 -2 0
1200 78.4711 -2330 -6 0
1250 81.7677 -2426 -7 0
1300 85.0626 -2525 -9 0
1350 88.3588 -2623 -12 0
1400 91.6558 -2720 -13 0
1450 94.952 -2817 -14 0
1500 98.2291 -2915 -17 0
1550 101.528 -3012 -19 0
1600 104.791 -3111 -21 0
1650 108.086 -3209 -24 0
1700 111.386 -3306 -25 0
1750 114.686 -3404 -26 0
1800 117.961 -3502 -29 0
1850 121.261 -3599 -31 0
1900 124.562 -3697 -34 0
1950 127.86 -3796 -35 0
2000 131.157 -3894 -37 0
2050 134.462 -3991 -41 0
2100 137.743 -4089 -42 0
2150 141.04 -4187 -45 0
2200 144.34 -4285 -46 0
2250 147.639 -4383 -48 0
2300 150.941 -4482 -51 0
2350 154.241 -4578 -52 0
2400 157.524 -4677 -54 0
2450 160.827 -4775 -56 0
2500 164.132 -4873 -59 0
2550 167.434 -4969 -61 0
2600 170.736 -5000 -63 0
2650 174.019 -5000 -65 0
2700 177.327 -5000 -67 0
2750 180.629 -5000 -69 0
2800 183.932 -5000 -70 0
2850 187.239 -5000 -73 0
2900 190.542 -5000 -75 0
2950 193.828 -5000 -76 0
3000 197.133 -5000 -79 0
3050 200.434 -5000 -80 0
3100 203.742 -5000 -84 0
3150 207.048 -5000 -85 0
3200 210.353 -5000 -87 0
3250 213.641 -5000 -89 0
3300 216.946 -5000 -91 0
3350 220.255 -5000 -93 0
3400 223.559 -5000 -95 0
3450 226.866 -5000 -97 0
3500 230.178 -5000 -100 0
3550 233.465 -5000 -101 0
3600 236.774 -5000 -103 0
3650 240.085 -5000 -106 0
3700 243.395 -5000 -108 0
3750 246.707 -5000 -111 0
3800 250.015 -5000 -112 0
3850 253.307 -5000 -114 0
3900 256.622 -5000 -115 0
3950 259.93 -5000 -119 0
