-100 98.7979 -2932 -2758 1 -10771.1
-97.5 96.2943 -2863 -2760 1 -10771.1
-95 93.7891 -2746 -2758 1 -10771.1
-92.5 91.2944 -2695 -2758 1 -10771.1
-90 88.7926 -2626 -2760 1 -10771.1
-87.5 86.2935 -2559 -2757 1 -10771.1
-85 83.7945 -2493 -2760 1 -10771.1
-82.5 81.3011 -2402 -2758 1 -10771.1
-80 78.8052 -2330 -2757 1 -10771.1
-77.5 76.3065 -2230 -2757 1 -10771.1
-75 73.8125 -2194 -2758 1 -10771.1
-72.5 71.3161 -2097 -2758 1 -10771.1
-70 68.808 -2056 -2757 1 -10771.1
-67.5 66.3084 -1954 -2757 1 -10771.1
-65 63.8094 -1860 -2757 1 -10771.1
-62.5 61.2996 -1810 -2758 1 -10771.1
-60 58.7978 -1785 -2757 1 -10771.1
-57.5 56.3011 -1678 -2758 1 -10771.1
-55 53.8068 -1564 -2757 1 -10771.1
-52.5 51.3087 -1527 -2757 1 -10771.1
-50 48.8183 -1459 -2761 1 -10771.1
-47.5 46.3161 -1370 -2757 1 -10771.1
-45 43.8214 -1292 -2758 1 -10771.1
-42.5 41.3151 -1223 -2758 1 -10771.1
-40 38.8117 -1175 -2758 1 -10771.1
-37.5 36.3095 -1058 -2760 1 -10771.1
-35 33.8045 -986 -2760 1 -10771.1
-32.5 31.2797 -939 -2760 1 -10771.1
-30 28.7614 -861 -2760 1 -10771.1
-27.5 26.2254 -767 -2757 1 -10771.1
-25 23.7057 -701 -2757 1 -10771.1
-22.5 21.178 -662 -2758 1 -10771.1
-20 18.6463 -555 -2755 1 -10771.1
-17.5 16.1193 -500 -2756 1 -10771.1
-15 13.578 -412 -2758 1 -10771.1
-12.5 11.0472 -336 -2760 1 -10771.2
-10 9.99361 -301 -2760 1 -10771.1
-7.5 7.49356 -224 -2758 1 -10771.1
-5 4.99349 -151 -2757 1 -10771.1
-2.5 2.49341 -79 -2757 1 -10771.1
0 -7.264e-06 -3 -2758 1 -10771.1
2.5 -2.50657 69 -2758 1 -10771.2
5 -5.00647 142 -2757 1 -10771.1
7.5 -7.50639 218 -2757 1 -10771.1
10 -10.0063 291 -2757 1 -10771.2
12.5 -14.0378 407 -2758 1 -10771.2
15 -16.5346 472 -2757 1 -10771.2
17.5 -19.0335 568 -2756 1 -10771.2
20 -21.5328 616 -2760 1 -10771.2
22.5 -24.0257 698 -2758 1 -10771.2
25 -26.5277 755 -2757 1 -10771.2
27.5 -29.025 877 -2758 1 -10771.2
30 -31.5176 937 -2758 1 -10771.2
32.5 -34.0241 981 -2758 1 -10771.2
35 -36.5151 1069 -2756 1 -10771.2
37.5 -39.0304 1130 -2760 1 -10771.2
40 -41.52 1199 -2758 1 -10771.2
42.5 -44.0109 1285 -2758 1 -10771.2
45 -46.5254 1354 -2760 1 -10771.2
47.5 -49.0223 1462 -2757 1 -10771.2
50 -51.5244 1518 -2760 1 -10771.2
52.5 -54.0216 1572 -2760 1 -10771.2
55 -56.5301 1654 -2757 1 -10771.2
57.5 -59.0268 1750 -2757 1 -10771.2
60 -61.533 1789 -2756 1 -10771.3
62.5 -64.0298 1879 -2758 1 -10771.3
65 -66.527 1937 -2756 1 -10771.3
67.5 -69.0298 2038 -2757 1 -10771.3
70 -71.5274 2104 -2758 1 -10771.3
72.5 -74.0257 2197 -2758 1 -10771.3
75 -76.53 2238 -2758 1 -10771.3
77.5 -79.0298 2349 -2758 1 -10771.3
80 -81.5345 2410 -2758 1 -10771.4
82.5 -84.0319 2502 -2757 1 -10771.4
85 -86.5372 2552 -2758 1 -10771.4
87.5 -89.0361 2602 -2758 1 -10771.3
90 -91.5353 2689 -2758 1 -10771.4
92.5 -94.0424 2758 -2760 1 -10771.4
95 -96.5332 2862 -2758 1 -10771.4
97.5 -99.0314 2910 -2760 1 -10771.4
