0 2.06577 -72 43 0
50 2.96595 -98 42 0
100 6.25259 -195 39 0
150 9.5361 -292 37 0
200 12.8194 -390 35 0
250 16.1032 -488 32 0
300 19.366 -584 31 0
350 22.6518 -681 30 0
400 25.9349 -778 29 0
450 29.2188 -876 26 0
500 32.5055 -972 24 0
550 35.7901 -1070 21 0
600 39.0558 -1165 19 0
650 42.3429 -1267 17 0
700 45.6291 -1362 14 0
750 48.9145 -1459 13 0
800 52.2026 -1556 12 0
850 55.49 -1654 9 0
900 58.7573 -1750 9 0
950 62.0478 -1848 6 0
1000 65.3361 -1945 3 0
1050 68.6259 -2042 0 0
1100 71.914 -2141 0 0
1150 75.2033 -2238 -3 0
1200 78.4714 -2335 -4 0
1250 81.7616 -2431 -6 0
1300 85.0518 -2529 -9 0
1350 88.3408 -2628 -9 0
1400 91.6316 -2724 -13 0
1450 94.9232 -2823 -14 0
1500 98.1956 -2919 -17 0
1550 101.488 -3016 -19 0
1600 104.726 -3115 -20 0
1650 108.016 -3214 -23 0
1700 111.307 -3310 -24 0
1750 114.599 -3408 -26 0
1800 117.875 -3505 -29 0
1850 121.166 -3602 -31 0
1900 124.459 -3699 -32 0
1950 127.756 -3800 -35 0
2000 131.045 -3897 -37 0
2050 134.343 -3994 -40 0
2100 137.619 -4091 -42 0
2150 140.91 -4189 -43 0
2200 144.206 -4288 -46 0
2250 147.498 -4384 -48 0
2300 150.791 -4483 -50 0
2350 154.09 -4580 -51 0
2400 157.367 -4677 -53 0
2450 160.663 -4776 -56 0
2500 163.962 -4874 -57 0
2550 167.258 -4973 -59 0
2600 170.555 -5000 -62 0
2650 173.832 -5000 -64 0
2700 177.129 -5000 -64 0
2750 180.423 -5000 -70 0
2800 183.722 -5000 -69 0
2850 187.024 -5000 -73 0
2900 190.319 -5000 -74 0
2950 193.599 -5000 -78 0
3000 196.899 -5000 -79 0
3050 200.195 -5000 -80 0
3100 203.494 -5000 -81 0
3150 206.792 -5000 -85 0
3200 210.089 -5000 -86 0
3250 213.373 -5000 -87 0
3300 216.678 -5000 -91 0
3350 219.976 -5000 -92 0
3400 223.277 -5000 -95 0
3450 226.581 -5000 -96 0
3500 229.881 -5000 -98 0
3550 233.161 -5000 -101 0
3600 236.462 -5000 -103 0
3650 239.766 -5000 -104 0
3700 243.066 -5000 -107 0
3750 246.376 -5000 -108 0
3800 249.676 -5000 -112 0
3850 252.954 -5000 -113 0
3900 256.261 -5000 -115 0
3950 259.564 -5000 -118 0
