0 2.23303 -69 -1 0
100 6.50345 -196 -3 0
200 13.1469 -391 -2 0
300 19.7701 -587 -2 0
400 26.4169 -783 -2 0
500 33.0636 -980 -3 0
600 39.6883 -1174 -3 0
700 46.3354 -1372 -2 0
800 52.983 -1566 -1 0
900 59.6071 -1761 -2 0
1000 66.2553 -1959 -1 0
1100 72.9027 -2155 -3 0
1200 79.5289 -2351 -3 0
1300 86.177 -2547 -2 0
1400 92.824 -2745 -2 0
1500 99.4509 -2941 -2 0
1600 106.098 -3137 -3 0
1700 112.742 -3332 -4 0
1800 119.369 -3531 -1 0
1900 126.019 -3728 -2 0
2000 132.663 -3925 -2 0
2100 139.292 -4119 -2 0
2200 145.934 -4316 -1 0
2300 152.58 -4515 -2 0
2400 159.206 -4711 -1 0
2500 165.854 -4908 -2 0
2600 172.499 -5000 -2 0
2700 179.122 -5000 -2 0
2800 185.765 -5000 -2 0
2900 192.406 -5000 -2 0
3000 199.029 -5000 -3 0
3100 205.67 -5000 -3 0
3200 212.313 -5000 -1 0
3300 218.929 -5000 -3 0
3400 225.568 -5000 -2 0
3500 232.208 -5000 -3 0
3600 238.828 -5000 -3 0
3700 245.466 -5000 -3 0
3800 252.1 -5000 -2 0
3900 258.719 -5000 -3 0
