'Date',0,'DAC_VOLTAGE_GAIN_0','DAC_VOLTAGE_OFFSET_0','ADC_U_LOAD_GAIN_0','ADC_U_LOAD_OFFSET_0','ADC_U_REGULATOR_GAIN_0','ADC_U_REGULATOR_OFFSET_0','ADC_I_MON_GAIN_0','ADC_I_MON_OFFSET_0','DAC_CURRENT_GAIN_0','DAC_CURRENT_OFFSET_0',1,'DAC_VOLTAGE_GAIN_1','DAC_VOLTAGE_OFFSET_1','ADC_U_LOAD_GAIN_1','ADC_U_LOAD_OFFSET_1','ADC_U_REGULATOR_GAIN_1','ADC_U_REGULATOR_OFFSET_1','ADC_I_MON_GAIN_1','ADC_I_MON_OFFSET_1','DAC_CURRENT_GAIN_1','DAC_CURRENT_OFFSET_1',2,'DAC_VOLTAGE_GAIN_2','DAC_VOLTAGE_OFFSET_2','ADC_U_LOAD_GAIN_2','ADC_U_LOAD_OFFSET_2','ADC_U_REGULATOR_GAIN_2','ADC_U_REGULATOR_OFFSET_2','ADC_I_MON_GAIN_2','ADC_I_MON_OFFSET_2','DAC_CURRENT_GAIN_2','DAC_CURRENT_OFFSET_2',3,'DAC_VOLTAGE_GAIN_3','DAC_VOLTAGE_OFFSET_3','ADC_U_LOAD_GAIN_3','ADC_U_LOAD_OFFSET_3','ADC_U_REGULATOR_GAIN_3','ADC_U_REGULATOR_OFFSET_3','ADC_I_MON_GAIN_3','ADC_I_MON_OFFSET_3','DAC_CURRENT_GAIN_3','DAC_CURRENT_OFFSET_3',4,'DAC_VOLTAGE_GAIN_4','DAC_VOLTAGE_OFFSET_4','ADC_U_LOAD_GAIN_4','ADC_U_LOAD_OFFSET_4','ADC_U_REGULATOR_GAIN_4','ADC_U_REGULATOR_OFFSET_4','ADC_I_MON_GAIN_4','ADC_I_MON_OFFSET_4','DAC_CURRENT_GAIN_4','DAC_CURRENT_OFFSET_4',5,'DAC_VOLTAGE_GAIN_5','DAC_VOLTAGE_OFFSET_5','ADC_U_LOAD_GAIN_5','ADC_U_LOAD_OFFSET_5','ADC_U_REGULATOR_GAIN_5','ADC_U_REGULATOR_OFFSET_5','ADC_I_MON_GAIN_5','ADC_I_MON_OFFSET_5','DAC_CURRENT_GAIN_5','DAC_CURRENT_OFFSET_5',6,'DAC_VOLTAGE_GAIN_6','DAC_VOLTAGE_OFFSET_6','ADC_U_LOAD_GAIN_6','ADC_U_LOAD_OFFSET_6','ADC_U_REGULATOR_GAIN_6','ADC_U_REGULATOR_OFFSET_6','ADC_I_MON_GAIN_6','ADC_I_MON_OFFSET_6','DAC_CURRENT_GAIN_6','DAC_CURRENT_OFFSET_6',7,'DAC_VOLTAGE_GAIN_7','DAC_VOLTAGE_OFFSET_7','ADC_U_LOAD_GAIN_7','ADC_U_LOAD_OFFSET_7','ADC_U_REGULATOR_GAIN_7','ADC_U_REGULATOR_OFFSET_7','ADC_I_MON_GAIN_7','ADC_I_MON_OFFSET_7','DAC_CURRENT_GAIN_7','DAC_CURRENT_OFFSET_7',8,'DAC_VOLTAGE_GAIN_8','DAC_VOLTAGE_OFFSET_8','ADC_U_LOAD_GAIN_8','ADC_U_LOAD_OFFSET_8','ADC_U_REGULATOR_GAIN_8','ADC_U_REGULATOR_OFFSET_8','ADC_I_MON_GAIN_8','ADC_I_MON_OFFSET_8','DAC_CURRENT_GAIN_8','DAC_CURRENT_OFFSET_8',9,'DAC_VOLTAGE_GAIN_9','DAC_VOLTAGE_OFFSET_9','ADC_U_LOAD_GAIN_9','ADC_U_LOAD_OFFSET_9','ADC_U_REGULATOR_GAIN_9','ADC_U_REGULATOR_OFFSET_9','ADC_I_MON_GAIN_9','ADC_I_MON_OFFSET_9','DAC_CURRENT_GAIN_9','DAC_CURRENT_OFFSET_9',10,'DAC_VOLTAGE_GAIN_10','DAC_VOLTAGE_OFFSET_10','ADC_U_LOAD_GAIN_10','ADC_U_LOAD_OFFSET_10','ADC_U_REGULATOR_GAIN_10','ADC_U_REGULATOR_OFFSET_10','ADC_I_MON_GAIN_10','ADC_I_MON_OFFSET_10','DAC_CURRENT_GAIN_10','DAC_CURRENT_OFFSET_10',11,'DAC_VOLTAGE_GAIN_11','DAC_VOLTAGE_OFFSET_11','ADC_U_LOAD_GAIN_11','ADC_U_LOAD_OFFSET_11','ADC_U_REGULATOR_GAIN_11','ADC_U_REGULATOR_OFFSET_11','ADC_I_MON_GAIN_11','ADC_I_MON_OFFSET_11','DAC_CURRENT_GAIN_11','DAC_CURRENT_OFFSET_11',12,'DAC_VOLTAGE_GAIN_12','DAC_VOLTAGE_OFFSET_12','ADC_U_LOAD_GAIN_12','ADC_U_LOAD_OFFSET_12','ADC_U_REGULATOR_GAIN_12','ADC_U_REGULATOR_OFFSET_12','ADC_I_MON_GAIN_12','ADC_I_MON_OFFSET_12','DAC_CURRENT_GAIN_12','DAC_CURRENT_OFFSET_12',13,'DAC_VOLTAGE_GAIN_13','DAC_VOLTAGE_OFFSET_13','ADC_U_LOAD_GAIN_13','ADC_U_LOAD_OFFSET_13','ADC_U_REGULATOR_GAIN_13','ADC_U_REGULATOR_OFFSET_13','ADC_I_MON_GAIN_13','ADC_I_MON_OFFSET_13','DAC_CURRENT_GAIN_13','DAC_CURRENT_OFFSET_13',14,'DAC_VOLTAGE_GAIN_14','DAC_VOLTAGE_OFFSET_14','ADC_U_LOAD_GAIN_14','ADC_U_LOAD_OFFSET_14','ADC_U_REGULATOR_GAIN_14','ADC_U_REGULATOR_OFFSET_14','ADC_I_MON_GAIN_14','ADC_I_MON_OFFSET_14','DAC_CURRENT_GAIN_14','DAC_CURRENT_OFFSET_14',15,'DAC_VOLTAGE_GAIN_15','DAC_VOLTAGE_OFFSET_15','ADC_U_LOAD_GAIN_15','ADC_U_LOAD_OFFSET_15','ADC_U_REGULATOR_GAIN_15','ADC_U_REGULATOR_OFFSET_15','ADC_I_MON_GAIN_15','ADC_I_MON_OFFSET_15','DAC_CURRENT_GAIN_15','DAC_CURRENT_OFFSET_15',16,'DAC_VOLTAGE_GAIN_16','DAC_VOLTAGE_OFFSET_16','ADC_U_LOAD_GAIN_16','ADC_U_LOAD_OFFSET_16','ADC_U_REGULATOR_GAIN_16','ADC_U_REGULATOR_OFFSET_16','ADC_I_MON_GAIN_16','ADC_I_MON_OFFSET_16','DAC_CURRENT_GAIN_16','DAC_CURRENT_OFFSET_16',17,'DAC_VOLTAGE_GAIN_17','DAC_VOLTAGE_OFFSET_17','ADC_U_LOAD_GAIN_17','ADC_U_LOAD_OFFSET_17','ADC_U_REGULATOR_GAIN_17','ADC_U_REGULATOR_OFFSET_17','ADC_I_MON_GAIN_17','ADC_I_MON_OFFSET_17','DAC_CURRENT_GAIN_17','DAC_CURRENT_OFFSET_17',18,'DAC_VOLTAGE_GAIN_18','DAC_VOLTAGE_OFFSET_18','ADC_U_LOAD_GAIN_18','ADC_U_LOAD_OFFSET_18','ADC_U_REGULATOR_GAIN_18','ADC_U_REGULATOR_OFFSET_18','ADC_I_MON_GAIN_18','ADC_I_MON_OFFSET_18','DAC_CURRENT_GAIN_18','DAC_CURRENT_OFFSET_18',19,'DAC_VOLTAGE_GAIN_19','DAC_VOLTAGE_OFFSET_19','ADC_U_LOAD_GAIN_19','ADC_U_LOAD_OFFSET_19','ADC_U_REGULATOR_GAIN_19','ADC_U_REGULATOR_OFFSET_19','ADC_I_MON_GAIN_19','ADC_I_MON_OFFSET_19','DAC_CURRENT_GAIN_19','DAC_CURRENT_OFFSET_19',20,'DAC_VOLTAGE_GAIN_20','DAC_VOLTAGE_OFFSET_20','ADC_U_LOAD_GAIN_20','ADC_U_LOAD_OFFSET_20','ADC_U_REGULATOR_GAIN_20','ADC_U_REGULATOR_OFFSET_20','ADC_I_MON_GAIN_20','ADC_I_MON_OFFSET_20','DAC_CURRENT_GAIN_20','DAC_CURRENT_OFFSET_20',21,'DAC_VOLTAGE_GAIN_21','DAC_VOLTAGE_OFFSET_21','ADC_U_LOAD_GAIN_21','ADC_U_LOAD_OFFSET_21','ADC_U_REGULATOR_GAIN_21','ADC_U_REGULATOR_OFFSET_21','ADC_I_MON_GAIN_21','ADC_I_MON_OFFSET_21','DAC_CURRENT_GAIN_21','DAC_CURRENT_OFFSET_21',22,'DAC_VOLTAGE_GAIN_22','DAC_VOLTAGE_OFFSET_22','ADC_U_LOAD_GAIN_22','ADC_U_LOAD_OFFSET_22','ADC_U_REGULATOR_GAIN_22','ADC_U_REGULATOR_OFFSET_22','ADC_I_MON_GAIN_22','ADC_I_MON_OFFSET_22','DAC_CURRENT_GAIN_22','DAC_CURRENT_OFFSET_22',23,'DAC_VOLTAGE_GAIN_23','DAC_VOLTAGE_OFFSET_23','ADC_U_LOAD_GAIN_23','ADC_U_LOAD_OFFSET_23','ADC_U_REGULATOR_GAIN_23','ADC_U_REGULATOR_OFFSET_23','ADC_I_MON_GAIN_23','ADC_I_MON_OFFSET_23','DAC_CURRENT_GAIN_23','DAC_CURRENT_OFFSET_23'
2022-11-25,0,9970.0,115.0,4637.0,-762.0,4566.0,-847.0,-10115.0,-322.0,-9732.0,71.0,1,10024.0,197.0,4638.0,-781.0,4568.0,-798.0,-148935.0,4578.0,-664.0,124.0,2,10058.0,158.0,4639.0,-755.0,4568.0,-785.0,-10236.0,-386.0,-9884.0,785.0,3,10048.0,198.0,4644.0,-817.0,4571.0,-812.0,-10184.0,-662.0,-9816.0,400.0,4,10015.0,128.0,4652.0,-962.0,4578.0,-1017.0,-10222.0,-469.0,-9833.0,-13.0,5,19945.0,374.0,4646.0,-912.0,4576.0,-963.0,-150602.0,8725.0,-667.0,62.0,6,9956.0,177.0,4644.0,-942.0,4574.0,-965.0,-10271.0,-1401.0,-9874.0,836.0,7,10006.0,80.0,4645.0,-1031.0,4578.0,-933.0,-10180.0,-603.0,9701.0,-249.0,8,-41310.0,638506.0,1976.0,-986.0,1834.0,1455.0,-150158.0,-3515.0,654.0,12.0,9,-41396.0,639363.0,947.0,-952.0,900.0,-933.0,-149770.0,-2110.0,667.0,39.0,10,-41508.0,641460.0,1975.0,-957.0,1832.0,1247.0,-150176.0,-3669.0,661.0,-52.0,11,-41465.0,1281541.0,1970.0,-981.0,1894.0,-722.0,-150129.0,-1691.0,659.0,-22.0,12,-31392.0,-509.0,2765.0,-640.0,1904.0,-679.0,-317730.0,-2842.0,613.0,18.0,13,-218128.0,-6440.0,504.0,277.0,505.0,-256.0,0.0,499800.0,-0.0,1437.0,14,-21336.0,-240.0,2767.0,-613.0,1905.0,-634.0,-318445.0,-2688.0,618.0,-57.0,15,43550.0,410.0,2767.0,-744.0,1907.0,-742.0,-318469.0,5269.0,-616.0,-19.0,16,-41748.0,644671.0,2762.0,-675.0,3051.0,-700.0,-294957.0,-1067.0,671.0,16.0,17,-41785.0,644387.0,2761.0,-675.0,3051.0,-729.0,-295343.0,-2507.0,666.0,26.0,18,-41594.0,641682.0,2761.0,-724.0,3051.0,-723.0,-295249.0,-2927.0,665.0,24.0,19,-41674.0,642984.0,2761.0,-705.0,3052.0,-653.0,-294404.0,-2244.0,669.0,-4.0,20,55746.0,876.0,1481.0,-722.0,1481.0,-692.0,-295660.0,2300.0,-666.0,-2.0,21,-43163.0,-940.0,2567.0,-557.0,2559.0,-610.0,-294088.0,-1400.0,664.0,-42.0,22,-43374.0,-928.0,2557.0,-456.0,2556.0,-570.0,-294400.0,-334.0,666.0,2.0,23,55733.0,1085.0,1479.0,-665.0,1480.0,-684.0,-293869.0,1921.0,-676.0,-8.0
2022-11-25,0,9970.0,118.0,4643.0,-839.0,4570.0,-877.0,-10160.0,-509.0,-9734.0,70.0,1,10024.0,200.0,4639.0,-808.0,4565.0,-770.0,-149912.0,3367.0,-664.0,125.0,2,10058.0,165.0,4638.0,-771.0,4568.0,-795.0,-10165.0,-207.0,-9885.0,787.0,3,10048.0,201.0,4637.0,-748.0,4570.0,-809.0,-10186.0,-680.0,-9817.0,400.0,4,10016.0,133.0,4648.0,-935.0,4581.0,-1031.0,-10216.0,-452.0,-9833.0,-13.0,5,19946.0,377.0,4647.0,-982.0,4575.0,-951.0,-149390.0,8847.0,-667.0,62.0,6,9956.0,177.0,4644.0,-939.0,4575.0,-935.0,-10197.0,-825.0,-9874.0,839.0,7,10006.0,80.0,4651.0,-1083.0,4574.0,-914.0,-10175.0,-659.0,9701.0,-248.0,8,-41311.0,638514.0,1975.0,-997.0,1834.0,1451.0,-150148.0,-3428.0,654.0,12.0,9,-41396.0,639371.0,947.0,-943.0,899.0,-918.0,-149774.0,-2092.0,667.0,39.0,10,-41508.0,641465.0,1975.0,-943.0,1832.0,1266.0,-150441.0,-3444.0,661.0,-52.0,11,-41465.0,1281540.0,1969.0,-950.0,1894.0,-737.0,-150122.0,-1698.0,659.0,-22.0,12,-31392.0,-507.0,2766.0,-577.0,1905.0,-649.0,-317948.0,-2903.0,613.0,18.0,13,-218138.0,-6390.0,504.0,256.0,505.0,-234.0,0.0,499800.0,-0.0,1440.0,14,-21336.0,-240.0,2766.0,-619.0,1906.0,-589.0,-318680.0,-2635.0,618.0,-57.0,15,43550.0,411.0,2767.0,-709.0,1907.0,-726.0,-318843.0,5630.0,-616.0,-19.0,16,-41749.0,644673.0,2762.0,-672.0,3051.0,-669.0,-294092.0,-1084.0,671.0,16.0,17,-41785.0,644388.0,2761.0,-677.0,3051.0,-715.0,-295517.0,-2525.0,666.0,26.0,18,-41594.0,641688.0,2761.0,-725.0,3051.0,-722.0,-294901.0,-2570.0,665.0,24.0,19,-41674.0,642992.0,2761.0,-734.0,3052.0,-682.0,-294113.0,-2069.0,669.0,-4.0,20,55746.0,862.0,1481.0,-723.0,1481.0,-692.0,-295080.0,2106.0,-666.0,-2.0,21,-43162.0,-932.0,2567.0,-545.0,2559.0,-587.0,-294504.0,-1465.0,664.0,-42.0,22,-43375.0,-918.0,2557.0,-419.0,2557.0,-548.0,-295064.0,-367.0,666.0,2.0,23,55734.0,1083.0,1479.0,-633.0,1480.0,-687.0,-294631.0,1668.0,-676.0,-9.0
2022-11-25,0,9970.0,118.0,4639.0,-803.0,4570.0,-879.0,-10175.0,-339.0,-9745.0,88.0,1,10024.0,198.0,4640.0,-816.0,4569.0,-838.0,-149864.0,3445.0,-664.0,125.0,2,10058.0,157.0,4640.0,-790.0,4570.0,-814.0,-10135.0,-442.0,-9885.0,791.0,3,10048.0,197.0,4640.0,-768.0,4569.0,-801.0,-10193.0,-776.0,-9819.0,404.0,4,10017.0,126.0,4647.0,-939.0,4575.0,-983.0,-10206.0,-441.0,-9838.0,-5.0,5,19944.0,368.0,4647.0,-958.0,4577.0,-951.0,-149453.0,8538.0,-667.0,60.0,6,9957.0,171.0,4644.0,-930.0,4578.0,-980.0,-10222.0,-1112.0,-9885.0,821.0,7,10006.0,77.0,4645.0,-1066.0,4575.0,-912.0,-10171.0,-632.0,9704.0,-260.0,8,-41315.0,638512.0,1975.0,-972.0,1834.0,1456.0,-150319.0,-3396.0,655.0,12.0,9,-41400.0,639377.0,947.0,-957.0,900.0,-907.0,-149708.0,-1998.0,667.0,39.0,10,-41514.0,641475.0,1975.0,-949.0,1832.0,1250.0,-150543.0,-3498.0,661.0,-52.0,11,-41469.0,1281594.0,1970.0,-941.0,1894.0,-713.0,-150066.0,-1712.0,660.0,-22.0,12,-31402.0,-496.0,2766.0,-581.0,1902.0,-724.0,-318350.0,-2727.0,614.0,17.0,13,-218192.0,-6505.0,504.0,247.0,505.0,-224.0,0.0,499800.0,-0.0,1445.0,14,-21342.0,-268.0,2766.0,-602.0,1906.0,-601.0,-318087.0,-2634.0,619.0,-57.0,15,43550.0,357.0,2767.0,-720.0,1907.0,-710.0,-317714.0,5005.0,-617.0,-19.0,16,-41751.0,644635.0,2762.0,-667.0,3051.0,-664.0,-294754.0,-1089.0,671.0,16.0,17,-41788.0,644359.0,2761.0,-644.0,3051.0,-711.0,-295168.0,-2876.0,667.0,26.0,18,-41597.0,641651.0,2760.0,-722.0,3051.0,-709.0,-295001.0,-2690.0,665.0,24.0,19,-41678.0,642965.0,2761.0,-666.0,3052.0,-644.0,-294246.0,-2645.0,669.0,-4.0,20,55742.0,870.0,1481.0,-700.0,1480.0,-673.0,-295438.0,1935.0,-666.0,-2.0,21,-43165.0,-991.0,2567.0,-498.0,2559.0,-549.0,-294442.0,-1338.0,664.0,-41.0,22,-43380.0,-987.0,2557.0,-477.0,2556.0,-531.0,-294783.0,-292.0,666.0,2.0,23,55730.0,1080.0,1479.0,-655.0,1480.0,-700.0,-294063.0,1564.0,-676.0,-9.0
2022-11-25,0,9970.0,107.0,4636.0,-738.0,4568.0,-866.0,-10107.0,-355.0,-9734.0,75.0,1,10025.0,189.0,4639.0,-788.0,4568.0,-829.0,-152070.0,3199.0,-664.0,125.0,2,10058.0,152.0,4639.0,-781.0,4566.0,-766.0,-10199.0,-153.0,-9885.0,793.0,3,10049.0,191.0,4641.0,-779.0,4574.0,-831.0,-10181.0,-652.0,-9819.0,405.0,4,10016.0,122.0,4650.0,-952.0,4574.0,-972.0,-10209.0,-456.0,-9837.0,-6.0,5,19943.0,365.0,4647.0,-968.0,4578.0,-993.0,-149108.0,9001.0,-667.0,60.0,6,9957.0,168.0,4647.0,-934.0,4574.0,-937.0,-10242.0,-1256.0,-9883.0,829.0,7,10006.0,74.0,4641.0,-991.0,4575.0,-905.0,-10170.0,-655.0,9704.0,-258.0,8,-41315.0,638502.0,1975.0,-969.0,1834.0,1466.0,-150270.0,-3262.0,654.0,12.0,9,-41401.0,639358.0,947.0,-944.0,900.0,-874.0,-149902.0,-2098.0,667.0,39.0,10,-41513.0,641450.0,1975.0,-927.0,1831.0,1267.0,-150629.0,-3601.0,661.0,-52.0,11,-41470.0,1281586.0,1969.0,-955.0,1893.0,-710.0,-150093.0,-1723.0,659.0,-22.0,12,-31403.0,-494.0,2766.0,-575.0,1904.0,-649.0,-317872.0,-2781.0,614.0,17.0,13,-218182.0,-6768.0,504.0,268.0,505.0,-213.0,0.0,499800.0,-0.0,1450.0,14,-21342.0,-271.0,2766.0,-625.0,1905.0,-598.0,-317872.0,-2670.0,619.0,-57.0,15,43551.0,350.0,2767.0,-686.0,1907.0,-681.0,-318648.0,4986.0,-617.0,-19.0,16,-41752.0,644645.0,2762.0,-648.0,3050.0,-681.0,-294323.0,-1194.0,671.0,16.0,17,-41790.0,644372.0,2761.0,-663.0,3051.0,-708.0,-295016.0,-2652.0,667.0,25.0,18,-41599.0,641676.0,2760.0,-700.0,3051.0,-702.0,-295351.0,-3063.0,665.0,24.0,19,-41679.0,642972.0,2761.0,-694.0,3052.0,-646.0,-294099.0,-2240.0,669.0,-4.0,20,55743.0,866.0,1481.0,-694.0,1481.0,-749.0,-295896.0,2043.0,-666.0,-2.0,21,-43167.0,-1016.0,2568.0,-484.0,2559.0,-519.0,-294668.0,-1637.0,664.0,-42.0,22,-43380.0,-999.0,2557.0,-427.0,2557.0,-516.0,-294680.0,-570.0,666.0,2.0,23,55730.0,1084.0,1478.0,-618.0,1480.0,-703.0,-294154.0,1400.0,-676.0,-9.0
2022-11-25,0,9969.0,120.0,4639.0,-778.0,4567.0,-848.0,-10168.0,-401.0,-9740.0,85.0,1,10024.0,201.0,4640.0,-809.0,4567.0,-832.0,-149702.0,4338.0,-664.0,124.0,2,10057.0,165.0,4638.0,-755.0,4570.0,-804.0,-10178.0,-299.0,-9883.0,778.0,3,10048.0,202.0,4638.0,-762.0,4569.0,-797.0,-10187.0,-653.0,-9812.0,403.0,4,10015.0,135.0,4645.0,-927.0,4575.0,-1004.0,-10209.0,-401.0,-9837.0,-10.0,5,19944.0,380.0,4646.0,-964.0,4575.0,-930.0,-148740.0,8924.0,-667.0,60.0,6,9956.0,176.0,4643.0,-906.0,4573.0,-934.0,-10129.0,-200.0,-9863.0,880.0,7,10006.0,81.0,4643.0,-1064.0,4575.0,-925.0,-10180.0,-619.0,9700.0,-237.0,8,-41306.0,638473.0,1975.0,-963.0,1834.0,1448.0,-150595.0,-3694.0,654.0,11.0,9,-41395.0,639365.0,947.0,-962.0,900.0,-887.0,-149934.0,-2179.0,667.0,37.0,10,-41503.0,641379.0,1975.0,-930.0,1831.0,1234.0,-149943.0,-3799.0,660.0,-52.0,11,-41460.0,1281424.0,1969.0,-960.0,1894.0,-768.0,-150161.0,-1710.0,659.0,-22.0,12,-31391.0,-511.0,2763.0,-665.0,1903.0,-714.0,-317892.0,-3170.0,613.0,17.0,13,-218088.0,-6491.0,504.0,230.0,505.0,-299.0,0.0,499800.0,-18.0,1729.0,14,-21331.0,-239.0,2767.0,-596.0,1906.0,-614.0,-317769.0,-2738.0,618.0,-57.0,15,43552.0,426.0,2767.0,-712.0,1907.0,-702.0,-318413.0,5100.0,-616.0,-20.0,16,-41749.0,644699.0,2762.0,-678.0,3051.0,-659.0,-294693.0,-1372.0,671.0,16.0,17,-41786.0,644398.0,2761.0,-688.0,3050.0,-724.0,-295419.0,-2719.0,667.0,26.0,18,-41595.0,641716.0,2760.0,-712.0,3050.0,-721.0,-294773.0,-3031.0,664.0,23.0,19,-41673.0,642987.0,2761.0,-716.0,3052.0,-668.0,-293833.0,-2631.0,669.0,-3.0,20,55748.0,876.0,1480.0,-672.0,1481.0,-697.0,-295088.0,1974.0,-666.0,-2.0,21,-43164.0,-934.0,2567.0,-514.0,2559.0,-574.0,-294543.0,-1549.0,664.0,-42.0,22,-43374.0,-925.0,2557.0,-471.0,2556.0,-565.0,-294704.0,-442.0,666.0,3.0,23,55740.0,1094.0,1478.0,-629.0,1480.0,-682.0,-294401.0,2216.0,-676.0,-9.0
2022-11-25,0,9970.0,119.0,4638.0,-772.0,4568.0,-837.0,-10165.0,-394.0,-9739.0,86.0,1,10024.0,202.0,4640.0,-799.0,4572.0,-846.0,-150797.0,2367.0,-664.0,124.0,2,10057.0,164.0,4638.0,-772.0,4567.0,-789.0,-10133.0,198.0,-9883.0,777.0,3,10048.0,201.0,4642.0,-780.0,4568.0,-790.0,-10195.0,-729.0,-9812.0,401.0,4,10014.0,134.0,4643.0,-882.0,4573.0,-985.0,-10210.0,-385.0,-9836.0,-12.0,5,19944.0,378.0,4646.0,-955.0,4576.0,-951.0,-149592.0,8924.0,-667.0,60.0,6,9956.0,175.0,4644.0,-935.0,4571.0,-903.0,-10253.0,-1291.0,-9862.0,884.0,7,10006.0,80.0,4640.0,-1026.0,4575.0,-921.0,-10175.0,-641.0,9699.0,-237.0,8,-41306.0,638465.0,1975.0,-985.0,1834.0,1457.0,-150149.0,-3594.0,654.0,11.0,9,-41395.0,639360.0,947.0,-962.0,900.0,-902.0,-149715.0,-2101.0,667.0,37.0,10,-41503.0,641370.0,1975.0,-934.0,1832.0,1284.0,-150321.0,-3886.0,660.0,-52.0,11,-41461.0,1281433.0,1969.0,-958.0,1893.0,-752.0,-150184.0,-1710.0,659.0,-22.0,12,-31391.0,-509.0,2763.0,-680.0,1904.0,-688.0,-317542.0,-2637.0,613.0,17.0,13,-218081.0,-6480.0,504.0,234.0,505.0,-135.0,0.0,499800.0,-17.0,1723.0,14,-21331.0,-243.0,2767.0,-578.0,1906.0,-645.0,-318361.0,-2587.0,618.0,-56.0,15,43552.0,422.0,2766.0,-694.0,1906.0,-680.0,-318647.0,5263.0,-616.0,-20.0,16,-41749.0,644703.0,2761.0,-681.0,3051.0,-647.0,-293906.0,-1121.0,671.0,16.0,17,-41786.0,644405.0,2761.0,-681.0,3050.0,-704.0,-295099.0,-2652.0,667.0,26.0,18,-41596.0,641718.0,2760.0,-719.0,3050.0,-723.0,-295173.0,-2899.0,664.0,23.0,19,-41674.0,642988.0,2761.0,-688.0,3052.0,-640.0,-294333.0,-2816.0,669.0,-3.0,20,55748.0,877.0,1481.0,-714.0,1480.0,-688.0,-295706.0,2058.0,-666.0,-1.0,21,-43165.0,-942.0,2567.0,-489.0,2559.0,-555.0,-294277.0,-1696.0,664.0,-42.0,22,-43374.0,-933.0,2557.0,-468.0,2556.0,-575.0,-293925.0,-707.0,666.0,3.0,23,55741.0,1097.0,1478.0,-628.0,1479.0,-678.0,-294643.0,2051.0,-676.0,-9.0
2022-11-25,0,9970.0,117.0,4642.0,-825.0,4569.0,-860.0,-10195.0,-534.0,-9738.0,85.0,1,10024.0,200.0,4640.0,-786.0,4572.0,-837.0,-147403.0,3714.0,-664.0,124.0,2,10058.0,160.0,4639.0,-772.0,4567.0,-759.0,-10172.0,33.0,-9882.0,777.0,3,10048.0,201.0,4640.0,-786.0,4571.0,-811.0,-10195.0,-737.0,-9811.0,405.0,4,10015.0,130.0,4649.0,-945.0,4578.0,-1008.0,-10211.0,-425.0,-9835.0,-13.0,5,19944.0,378.0,4646.0,-932.0,4575.0,-950.0,-148683.0,9046.0,-667.0,60.0,6,9956.0,174.0,4643.0,-924.0,4575.0,-968.0,-10238.0,-993.0,-9861.0,885.0,7,10006.0,78.0,4642.0,-1007.0,4577.0,-937.0,-10184.0,-557.0,9699.0,-233.0,8,-41305.0,638451.0,1975.0,-966.0,1834.0,1484.0,-150351.0,-3465.0,654.0,12.0,9,-41394.0,639337.0,947.0,-959.0,899.0,-879.0,-149835.0,-2186.0,667.0,37.0,10,-41503.0,641368.0,1974.0,-957.0,1832.0,1271.0,-150238.0,-3639.0,660.0,-52.0,11,-41461.0,1281418.0,1969.0,-947.0,1893.0,-721.0,-150243.0,-1682.0,659.0,-22.0,12,-31393.0,-512.0,2763.0,-634.0,1903.0,-683.0,-317431.0,-2885.0,613.0,17.0,13,-218069.0,-6476.0,504.0,219.0,505.0,-206.0,0.0,499800.0,-14.0,1678.0,14,-21330.0,-248.0,2767.0,-582.0,1905.0,-666.0,-317849.0,-2891.0,618.0,-57.0,15,43553.0,419.0,2767.0,-694.0,1907.0,-706.0,-318699.0,5620.0,-616.0,-20.0,16,-41750.0,644721.0,2761.0,-643.0,3050.0,-691.0,-294757.0,-1006.0,671.0,16.0,17,-41788.0,644420.0,2761.0,-675.0,3051.0,-708.0,-295175.0,-2450.0,667.0,26.0,18,-41597.0,641741.0,2760.0,-726.0,3050.0,-729.0,-294845.0,-2766.0,664.0,23.0,19,-41675.0,643001.0,2761.0,-707.0,3051.0,-670.0,-293967.0,-2612.0,669.0,-3.0,20,55749.0,880.0,1481.0,-687.0,1481.0,-696.0,-294803.0,2101.0,-666.0,-2.0,21,-43166.0,-951.0,2567.0,-504.0,2559.0,-585.0,-294929.0,-1720.0,664.0,-42.0,22,-43375.0,-938.0,2557.0,-434.0,2556.0,-500.0,-295227.0,-605.0,666.0,3.0,23,55742.0,1097.0,1478.0,-672.0,1480.0,-709.0,-294234.0,1949.0,-676.0,-9.0
