0,'DAC_VOLTAGE_GAIN_0','DAC_VOLTAGE_OFFSET_0','ADC_U_LOAD_GAIN_0','ADC_U_LOAD_OFFSET_0','ADC_U_REGULATOR_GAIN_0','ADC_U_REGULATOR_OFFSET_0','ADC_I_MON_GAIN_0','ADC_I_MON_OFFSET_0','DAC_CURRENT_GAIN_0','DAC_CURRENT_OFFSET_0',1,'DAC_VOLTAGE_GAIN_1','DAC_VOLTAGE_OFFSET_1','ADC_U_LOAD_GAIN_1','ADC_U_LOAD_OFFSET_1','ADC_U_REGULATOR_GAIN_1','ADC_U_REGULATOR_OFFSET_1','ADC_I_MON_GAIN_1','ADC_I_MON_OFFSET_1','DAC_CURRENT_GAIN_1','DAC_CURRENT_OFFSET_1',2,'DAC_VOLTAGE_GAIN_2','DAC_VOLTAGE_OFFSET_2','ADC_U_LOAD_GAIN_2','ADC_U_LOAD_OFFSET_2','ADC_U_REGULATOR_GAIN_2','ADC_U_REGULATOR_OFFSET_2','ADC_I_MON_GAIN_2','ADC_I_MON_OFFSET_2','DAC_CURRENT_GAIN_2','DAC_CURRENT_OFFSET_2',3,'DAC_VOLTAGE_GAIN_3','DAC_VOLTAGE_OFFSET_3','ADC_U_LOAD_GAIN_3','ADC_U_LOAD_OFFSET_3','ADC_U_REGULATOR_GAIN_3','ADC_U_REGULATOR_OFFSET_3','ADC_I_MON_GAIN_3','ADC_I_MON_OFFSET_3','DAC_CURRENT_GAIN_3','DAC_CURRENT_OFFSET_3',4,'DAC_VOLTAGE_GAIN_4','DAC_VOLTAGE_OFFSET_4','ADC_U_LOAD_GAIN_4','ADC_U_LOAD_OFFSET_4','ADC_U_REGULATOR_GAIN_4','ADC_U_REGULATOR_OFFSET_4','ADC_I_MON_GAIN_4','ADC_I_MON_OFFSET_4','DAC_CURRENT_GAIN_4','DAC_CURRENT_OFFSET_4',5,'DAC_VOLTAGE_GAIN_5','DAC_VOLTAGE_OFFSET_5','ADC_U_LOAD_GAIN_5','ADC_U_LOAD_OFFSET_5','ADC_U_REGULATOR_GAIN_5','ADC_U_REGULATOR_OFFSET_5','ADC_I_MON_GAIN_5','ADC_I_MON_OFFSET_5','DAC_CURRENT_GAIN_5','DAC_CURRENT_OFFSET_5',6,'DAC_VOLTAGE_GAIN_6','DAC_VOLTAGE_OFFSET_6','ADC_U_LOAD_GAIN_6','ADC_U_LOAD_OFFSET_6','ADC_U_REGULATOR_GAIN_6','ADC_U_REGULATOR_OFFSET_6','ADC_I_MON_GAIN_6','ADC_I_MON_OFFSET_6','DAC_CURRENT_GAIN_6','DAC_CURRENT_OFFSET_6',7,'DAC_VOLTAGE_GAIN_7','DAC_VOLTAGE_OFFSET_7','ADC_U_LOAD_GAIN_7','ADC_U_LOAD_OFFSET_7','ADC_U_REGULATOR_GAIN_7','ADC_U_REGULATOR_OFFSET_7','ADC_I_MON_GAIN_7','ADC_I_MON_OFFSET_7','DAC_CURRENT_GAIN_7','DAC_CURRENT_OFFSET_7',8,'DAC_VOLTAGE_GAIN_8','DAC_VOLTAGE_OFFSET_8','ADC_U_LOAD_GAIN_8','ADC_U_LOAD_OFFSET_8','ADC_U_REGULATOR_GAIN_8','ADC_U_REGULATOR_OFFSET_8','ADC_I_MON_GAIN_8','ADC_I_MON_OFFSET_8','DAC_CURRENT_GAIN_8','DAC_CURRENT_OFFSET_8',9,'DAC_VOLTAGE_GAIN_9','DAC_VOLTAGE_OFFSET_9','ADC_U_LOAD_GAIN_9','ADC_U_LOAD_OFFSET_9','ADC_U_REGULATOR_GAIN_9','ADC_U_REGULATOR_OFFSET_9','ADC_I_MON_GAIN_9','ADC_I_MON_OFFSET_9','DAC_CURRENT_GAIN_9','DAC_CURRENT_OFFSET_9',10,'DAC_VOLTAGE_GAIN_10','DAC_VOLTAGE_OFFSET_10','ADC_U_LOAD_GAIN_10','ADC_U_LOAD_OFFSET_10','ADC_U_REGULATOR_GAIN_10','ADC_U_REGULATOR_OFFSET_10','ADC_I_MON_GAIN_10','ADC_I_MON_OFFSET_10','DAC_CURRENT_GAIN_10','DAC_CURRENT_OFFSET_10',11,'DAC_VOLTAGE_GAIN_11','DAC_VOLTAGE_OFFSET_11','ADC_U_LOAD_GAIN_11','ADC_U_LOAD_OFFSET_11','ADC_U_REGULATOR_GAIN_11','ADC_U_REGULATOR_OFFSET_11','ADC_I_MON_GAIN_11','ADC_I_MON_OFFSET_11','DAC_CURRENT_GAIN_11','DAC_CURRENT_OFFSET_11',12,'DAC_VOLTAGE_GAIN_12','DAC_VOLTAGE_OFFSET_12','ADC_U_LOAD_GAIN_12','ADC_U_LOAD_OFFSET_12','ADC_U_REGULATOR_GAIN_12','ADC_U_REGULATOR_OFFSET_12','ADC_I_MON_GAIN_12','ADC_I_MON_OFFSET_12','DAC_CURRENT_GAIN_12','DAC_CURRENT_OFFSET_12',13,'DAC_VOLTAGE_GAIN_13','DAC_VOLTAGE_OFFSET_13','ADC_U_LOAD_GAIN_13','ADC_U_LOAD_OFFSET_13','ADC_U_REGULATOR_GAIN_13','ADC_U_REGULATOR_OFFSET_13','ADC_I_MON_GAIN_13','ADC_I_MON_OFFSET_13','DAC_CURRENT_GAIN_13','DAC_CURRENT_OFFSET_13',14,'DAC_VOLTAGE_GAIN_14','DAC_VOLTAGE_OFFSET_14','ADC_U_LOAD_GAIN_14','ADC_U_LOAD_OFFSET_14','ADC_U_REGULATOR_GAIN_14','ADC_U_REGULATOR_OFFSET_14','ADC_I_MON_GAIN_14','ADC_I_MON_OFFSET_14','DAC_CURRENT_GAIN_14','DAC_CURRENT_OFFSET_14',15,'DAC_VOLTAGE_GAIN_15','DAC_VOLTAGE_OFFSET_15','ADC_U_LOAD_GAIN_15','ADC_U_LOAD_OFFSET_15','ADC_U_REGULATOR_GAIN_15','ADC_U_REGULATOR_OFFSET_15','ADC_I_MON_GAIN_15','ADC_I_MON_OFFSET_15','DAC_CURRENT_GAIN_15','DAC_CURRENT_OFFSET_15',16,'DAC_VOLTAGE_GAIN_16','DAC_VOLTAGE_OFFSET_16','ADC_U_LOAD_GAIN_16','ADC_U_LOAD_OFFSET_16','ADC_U_REGULATOR_GAIN_16','ADC_U_REGULATOR_OFFSET_16','ADC_I_MON_GAIN_16','ADC_I_MON_OFFSET_16','DAC_CURRENT_GAIN_16','DAC_CURRENT_OFFSET_16',17,'DAC_VOLTAGE_GAIN_17','DAC_VOLTAGE_OFFSET_17','ADC_U_LOAD_GAIN_17','ADC_U_LOAD_OFFSET_17','ADC_U_REGULATOR_GAIN_17','ADC_U_REGULATOR_OFFSET_17','ADC_I_MON_GAIN_17','ADC_I_MON_OFFSET_17','DAC_CURRENT_GAIN_17','DAC_CURRENT_OFFSET_17',18,'DAC_VOLTAGE_GAIN_18','DAC_VOLTAGE_OFFSET_18','ADC_U_LOAD_GAIN_18','ADC_U_LOAD_OFFSET_18','ADC_U_REGULATOR_GAIN_18','ADC_U_REGULATOR_OFFSET_18','ADC_I_MON_GAIN_18','ADC_I_MON_OFFSET_18','DAC_CURRENT_GAIN_18','DAC_CURRENT_OFFSET_18',19,'DAC_VOLTAGE_GAIN_19','DAC_VOLTAGE_OFFSET_19','ADC_U_LOAD_GAIN_19','ADC_U_LOAD_OFFSET_19','ADC_U_REGULATOR_GAIN_19','ADC_U_REGULATOR_OFFSET_19','ADC_I_MON_GAIN_19','ADC_I_MON_OFFSET_19','DAC_CURRENT_GAIN_19','DAC_CURRENT_OFFSET_19',20,'DAC_VOLTAGE_GAIN_20','DAC_VOLTAGE_OFFSET_20','ADC_U_LOAD_GAIN_20','ADC_U_LOAD_OFFSET_20','ADC_U_REGULATOR_GAIN_20','ADC_U_REGULATOR_OFFSET_20','ADC_I_MON_GAIN_20','ADC_I_MON_OFFSET_20','DAC_CURRENT_GAIN_20','DAC_CURRENT_OFFSET_20',21,'DAC_VOLTAGE_GAIN_21','DAC_VOLTAGE_OFFSET_21','ADC_U_LOAD_GAIN_21','ADC_U_LOAD_OFFSET_21','ADC_U_REGULATOR_GAIN_21','ADC_U_REGULATOR_OFFSET_21','ADC_I_MON_GAIN_21','ADC_I_MON_OFFSET_21','DAC_CURRENT_GAIN_21','DAC_CURRENT_OFFSET_21',22,'DAC_VOLTAGE_GAIN_22','DAC_VOLTAGE_OFFSET_22','ADC_U_LOAD_GAIN_22','ADC_U_LOAD_OFFSET_22','ADC_U_REGULATOR_GAIN_22','ADC_U_REGULATOR_OFFSET_22','ADC_I_MON_GAIN_22','ADC_I_MON_OFFSET_22','DAC_CURRENT_GAIN_22','DAC_CURRENT_OFFSET_22',23,'DAC_VOLTAGE_GAIN_23','DAC_VOLTAGE_OFFSET_23','ADC_U_LOAD_GAIN_23','ADC_U_LOAD_OFFSET_23','ADC_U_REGULATOR_GAIN_23','ADC_U_REGULATOR_OFFSET_23','ADC_I_MON_GAIN_23','ADC_I_MON_OFFSET_23','DAC_CURRENT_GAIN_23','DAC_CURRENT_OFFSET_23'
0,1.0,7.0,1.0,15.0,1.0,17.0,34.0,204.0,3.0,28.0,1,1.0,7.0,1.0,16.0,2.0,18.0,279.0,184.0,0.0,2.0,2,1.0,7.0,1.0,16.0,1.0,13.0,34.0,267.0,3.0,23.0,3,0.0,2.0,2.0,14.0,2.0,17.0,3.0,23.0,2.0,15.0,4,1.0,7.0,2.0,19.0,2.0,19.0,3.0,20.0,3.0,24.0,5,1.0,14.0,1.0,17.0,0.0,14.0,1207.0,756.0,0.0,3.0,6,1.0,7.0,1.0,16.0,1.0,17.0,50.0,393.0,5.0,38.0,7,1.0,7.0,8.0,81.0,2.0,16.0,2.0,17.0,1.0,10.0,8,1.0,29.0,0.0,9.0,0.0,7.0,66.0,37.0,0.0,1.0,9,1.0,29.0,0.0,9.0,0.0,11.0,75.0,41.0,0.0,1.0,10,1.0,29.0,0.0,9.0,0.0,12.0,78.0,43.0,0.0,1.0,11,1.0,28.0,0.0,9.0,0.0,10.0,79.0,44.0,0.0,1.0,12,1.0,15.0,0.0,15.0,0.0,13.0,82.0,41.0,0.0,4.0,13,7.0,160.0,0.0,89.0,0.0,77.0,3163.0,7.0,0.0,1.0,14,1.0,15.0,0.0,16.0,0.0,16.0,85.0,46.0,0.0,3.0,15,1.0,29.0,0.0,12.0,0.0,17.0,53.0,30.0,0.0,3.0,16,1.0,29.0,0.0,10.0,0.0,11.0,191.0,103.0,0.0,0.0,17,1.0,29.0,0.0,11.0,0.0,10.0,251.0,139.0,0.0,1.0,18,1.0,29.0,0.0,13.0,0.0,9.0,219.0,122.0,0.0,0.0,19,1.0,29.0,0.0,12.0,0.0,11.0,193.0,107.0,0.0,0.0,20,2.0,50.0,0.0,18.0,0.0,17.0,186.0,100.0,0.0,2.0,21,2.0,33.0,0.0,21.0,0.0,19.0,224.0,122.0,0.0,1.0,22,2.0,33.0,0.0,15.0,0.0,22.0,250.0,134.0,0.0,1.0,23,2.0,49.0,0.0,22.0,0.0,16.0,183.0,105.0,0.0,3.0
0,1.0,7.0,1.0,15.0,1.0,17.0,30.0,172.0,3.0,28.0,1,1.0,7.0,1.0,16.0,1.0,14.0,518.0,323.0,0.0,2.0,2,1.0,7.0,1.0,17.0,1.0,14.0,37.0,291.0,3.0,23.0,3,0.0,2.0,2.0,16.0,2.0,16.0,3.0,26.0,2.0,15.0,4,1.0,7.0,2.0,17.0,2.0,13.0,3.0,25.0,3.0,24.0,5,1.0,14.0,0.0,14.0,0.0,13.0,1514.0,961.0,0.0,3.0,6,1.0,8.0,1.0,15.0,2.0,19.0,58.0,456.0,5.0,38.0,7,1.0,7.0,5.0,48.0,1.0,15.0,3.0,19.0,1.0,10.0,8,1.0,31.0,0.0,9.0,0.0,9.0,87.0,47.0,0.0,1.0,9,1.0,30.0,0.0,9.0,0.0,9.0,74.0,42.0,0.0,1.0,10,1.0,30.0,0.0,9.0,0.0,9.0,81.0,44.0,0.0,1.0,11,1.0,29.0,0.0,9.0,0.0,9.0,86.0,48.0,0.0,1.0,12,1.0,16.0,0.0,15.0,0.0,17.0,69.0,34.0,0.0,4.0,13,7.0,165.0,0.0,96.0,0.0,82.0,3250.0,8.0,0.0,1.0,14,1.0,16.0,0.0,13.0,0.0,15.0,84.0,46.0,0.0,3.0,15,1.0,29.0,0.0,14.0,0.0,17.0,67.0,38.0,0.0,3.0,16,1.0,30.0,0.0,14.0,0.0,11.0,284.0,152.0,0.0,0.0,17,1.0,31.0,0.0,12.0,0.0,11.0,244.0,132.0,0.0,1.0,18,1.0,30.0,0.0,13.0,0.0,10.0,287.0,158.0,0.0,0.0,19,1.0,30.0,0.0,14.0,0.0,11.0,310.0,173.0,0.0,0.0,20,3.0,56.0,0.0,16.0,0.0,21.0,281.0,157.0,0.0,2.0,21,2.0,34.0,0.0,20.0,0.0,23.0,198.0,110.0,0.0,1.0,22,2.0,34.0,0.0,18.0,0.0,20.0,260.0,146.0,0.0,1.0,23,2.0,54.0,0.0,20.0,0.0,18.0,247.0,138.0,0.0,3.0
0,1.0,7.0,1.0,17.0,1.0,15.0,46.0,269.0,3.0,28.0,1,1.0,7.0,1.0,16.0,2.0,18.0,354.0,217.0,0.0,2.0,2,1.0,7.0,1.0,17.0,1.0,13.0,42.0,328.0,3.0,23.0,3,0.0,2.0,1.0,14.0,2.0,19.0,3.0,24.0,2.0,15.0,4,1.0,7.0,2.0,17.0,2.0,17.0,3.0,22.0,3.0,24.0,5,1.0,13.0,0.0,13.0,0.0,16.0,808.0,511.0,0.0,3.0,6,1.0,7.0,1.0,15.0,2.0,20.0,44.0,345.0,5.0,38.0,7,1.0,7.0,4.0,39.0,2.0,15.0,3.0,19.0,1.0,10.0,8,1.0,28.0,0.0,10.0,0.0,9.0,89.0,48.0,0.0,1.0,9,1.0,28.0,0.0,9.0,0.0,9.0,70.0,38.0,0.0,1.0,10,1.0,27.0,0.0,12.0,0.0,9.0,62.0,33.0,0.0,1.0,11,1.0,27.0,0.0,10.0,0.0,9.0,62.0,35.0,0.0,1.0,12,1.0,13.0,0.0,16.0,0.0,16.0,57.0,29.0,0.0,4.0,13,6.0,150.0,0.0,85.0,0.0,75.0,4342.0,10.0,0.0,1.0,14,0.0,13.0,0.0,15.0,0.0,12.0,84.0,46.0,0.0,3.0,15,1.0,28.0,0.0,10.0,0.0,15.0,66.0,36.0,0.0,3.0,16,1.0,28.0,0.0,14.0,0.0,10.0,374.0,200.0,0.0,0.0,17,1.0,28.0,0.0,13.0,0.0,11.0,285.0,163.0,0.0,1.0,18,1.0,28.0,0.0,17.0,0.0,11.0,304.0,164.0,0.0,0.0,19,1.0,28.0,0.0,13.0,0.0,11.0,285.0,160.0,0.0,0.0,20,2.0,37.0,0.0,16.0,0.0,16.0,243.0,138.0,0.0,2.0,21,2.0,33.0,0.0,19.0,0.0,19.0,262.0,143.0,0.0,1.0,22,2.0,32.0,0.0,20.0,0.0,19.0,334.0,180.0,0.0,1.0,23,2.0,36.0,0.0,17.0,0.0,18.0,276.0,149.0,0.0,2.0
0,1.0,7.0,1.0,13.0,2.0,18.0,31.0,176.0,3.0,28.0,1,1.0,7.0,1.0,16.0,1.0,13.0,407.0,255.0,0.0,2.0,2,1.0,7.0,2.0,18.0,1.0,16.0,30.0,232.0,3.0,24.0,3,0.0,2.0,2.0,14.0,2.0,17.0,3.0,22.0,2.0,14.0,4,1.0,7.0,2.0,18.0,2.0,18.0,3.0,22.0,3.0,23.0,5,1.0,13.0,0.0,15.0,0.0,16.0,440.0,250.0,0.0,3.0,6,1.0,7.0,2.0,19.0,1.0,17.0,56.0,439.0,5.0,38.0,7,1.0,7.0,9.0,88.0,1.0,14.0,2.0,18.0,1.0,10.0,8,1.0,28.0,0.0,9.0,0.0,9.0,74.0,41.0,0.0,1.0,9,1.0,28.0,0.0,10.0,0.0,10.0,89.0,51.0,0.0,1.0,10,1.0,28.0,0.0,10.0,0.0,10.0,78.0,44.0,0.0,1.0,11,1.0,27.0,0.0,9.0,0.0,7.0,83.0,47.0,0.0,1.0,12,1.0,14.0,0.0,17.0,0.0,14.0,62.0,31.0,0.0,4.0,13,6.0,153.0,0.0,94.0,0.0,80.0,3446.0,9.0,0.0,0.0,14,0.0,14.0,0.0,16.0,0.0,15.0,68.0,37.0,0.0,3.0,15,1.0,28.0,0.0,14.0,0.0,16.0,49.0,27.0,0.0,3.0,16,1.0,28.0,0.0,11.0,0.0,10.0,173.0,94.0,0.0,0.0,17,1.0,29.0,0.0,9.0,0.0,10.0,147.0,80.0,0.0,1.0,18,1.0,28.0,0.0,12.0,0.0,8.0,159.0,89.0,0.0,0.0,19,1.0,28.0,0.0,12.0,0.0,10.0,167.0,91.0,0.0,0.0,20,2.0,42.0,0.0,17.0,0.0,15.0,196.0,108.0,0.0,2.0,21,2.0,33.0,0.0,21.0,0.0,28.0,171.0,95.0,0.0,1.0,22,2.0,33.0,0.0,20.0,0.0,19.0,197.0,109.0,0.0,1.0,23,2.0,42.0,0.0,16.0,0.0,18.0,214.0,113.0,0.0,2.0
0,1.0,7.0,1.0,14.0,1.0,15.0,42.0,238.0,3.0,27.0,1,1.0,7.0,1.0,16.0,1.0,16.0,381.0,240.0,0.0,2.0,2,1.0,7.0,1.0,16.0,1.0,15.0,30.0,233.0,3.0,24.0,3,0.0,2.0,2.0,16.0,2.0,20.0,3.0,23.0,2.0,15.0,4,1.0,7.0,2.0,14.0,2.0,17.0,3.0,26.0,3.0,23.0,5,1.0,13.0,0.0,13.0,0.0,14.0,486.0,273.0,0.0,3.0,6,1.0,7.0,1.0,17.0,1.0,15.0,59.0,465.0,5.0,38.0,7,1.0,7.0,8.0,82.0,1.0,15.0,3.0,20.0,1.0,10.0,8,1.0,28.0,0.0,8.0,0.0,8.0,76.0,42.0,0.0,1.0,9,1.0,28.0,0.0,9.0,0.0,10.0,84.0,46.0,0.0,1.0,10,1.0,28.0,0.0,9.0,0.0,9.0,83.0,46.0,0.0,1.0,11,1.0,28.0,0.0,11.0,0.0,9.0,74.0,41.0,0.0,1.0,12,1.0,14.0,0.0,15.0,0.0,15.0,65.0,32.0,0.0,4.0,13,7.0,155.0,0.0,92.0,0.0,77.0,2144.0,6.0,0.0,0.0,14,1.0,14.0,0.0,15.0,0.0,15.0,115.0,63.0,0.0,3.0,15,1.0,28.0,0.0,14.0,0.0,16.0,68.0,37.0,0.0,3.0,16,1.0,29.0,0.0,12.0,0.0,12.0,134.0,71.0,0.0,0.0,17,1.0,29.0,0.0,13.0,0.0,11.0,175.0,97.0,0.0,1.0,18,1.0,28.0,0.0,11.0,0.0,10.0,156.0,87.0,0.0,0.0,19,1.0,29.0,0.0,12.0,0.0,11.0,177.0,95.0,0.0,0.0,20,2.0,44.0,0.0,15.0,0.0,17.0,175.0,97.0,0.0,2.0,21,2.0,33.0,0.0,17.0,0.0,19.0,202.0,109.0,0.0,1.0,22,2.0,33.0,0.0,17.0,0.0,18.0,210.0,114.0,0.0,1.0,23,2.0,43.0,0.0,16.0,0.0,19.0,156.0,85.0,0.0,3.0
0,1.0,7.0,1.0,15.0,1.0,17.0,38.0,221.0,3.0,28.0,1,1.0,7.0,1.0,13.0,1.0,14.0,387.0,239.0,0.0,2.0,2,1.0,7.0,1.0,17.0,1.0,15.0,31.0,246.0,3.0,24.0,3,0.0,2.0,2.0,15.0,2.0,17.0,3.0,21.0,2.0,14.0,4,1.0,7.0,2.0,18.0,2.0,14.0,3.0,26.0,3.0,23.0,5,1.0,14.0,1.0,17.0,0.0,13.0,477.0,276.0,0.0,3.0,6,1.0,7.0,2.0,20.0,1.0,17.0,56.0,441.0,5.0,38.0,7,1.0,7.0,8.0,83.0,2.0,18.0,2.0,16.0,1.0,10.0,8,1.0,29.0,0.0,9.0,0.0,8.0,95.0,50.0,0.0,1.0,9,1.0,28.0,0.0,12.0,0.0,9.0,75.0,42.0,0.0,1.0,10,1.0,29.0,0.0,10.0,0.0,8.0,72.0,40.0,0.0,1.0,11,1.0,28.0,0.0,10.0,0.0,9.0,78.0,42.0,0.0,1.0,12,1.0,15.0,0.0,16.0,0.0,16.0,88.0,43.0,0.0,4.0,13,7.0,157.0,0.0,97.0,0.0,76.0,3530.0,10.0,0.0,0.0,14,1.0,14.0,0.0,15.0,0.0,15.0,105.0,58.0,0.0,3.0,15,1.0,29.0,0.0,13.0,0.0,15.0,59.0,33.0,0.0,3.0,16,1.0,29.0,0.0,12.0,0.0,12.0,165.0,92.0,0.0,0.0,17,1.0,29.0,0.0,13.0,0.0,9.0,172.0,92.0,0.0,1.0,18,1.0,29.0,0.0,13.0,0.0,12.0,172.0,94.0,0.0,0.0,19,1.0,29.0,0.0,13.0,0.0,10.0,176.0,96.0,0.0,0.0,20,2.0,50.0,0.0,20.0,0.0,23.0,176.0,97.0,0.0,2.0,21,2.0,33.0,0.0,20.0,0.0,22.0,190.0,106.0,0.0,1.0,22,2.0,33.0,0.0,19.0,0.0,20.0,241.0,131.0,0.0,1.0,23,2.0,47.0,0.0,17.0,0.0,19.0,197.0,106.0,0.0,2.0
0,1.0,7.0,1.0,18.0,1.0,13.0,41.0,238.0,3.0,28.0,1,1.0,7.0,1.0,14.0,1.0,17.0,548.0,339.0,0.0,2.0,2,1.0,7.0,1.0,16.0,1.0,16.0,39.0,307.0,3.0,24.0,3,0.0,2.0,2.0,15.0,2.0,16.0,3.0,24.0,2.0,15.0,4,1.0,7.0,2.0,14.0,2.0,18.0,3.0,25.0,3.0,23.0,5,1.0,12.0,0.0,14.0,0.0,16.0,538.0,305.0,0.0,3.0,6,1.0,7.0,1.0,18.0,1.0,15.0,64.0,499.0,5.0,38.0,7,1.0,7.0,7.0,76.0,1.0,15.0,3.0,22.0,1.0,10.0,8,1.0,27.0,0.0,7.0,0.0,10.0,84.0,47.0,0.0,1.0,9,1.0,27.0,0.0,9.0,0.0,9.0,73.0,41.0,0.0,1.0,10,1.0,27.0,0.0,11.0,0.0,12.0,60.0,33.0,0.0,1.0,11,1.0,27.0,0.0,10.0,0.0,9.0,81.0,44.0,0.0,1.0,12,0.0,13.0,0.0,12.0,0.0,17.0,58.0,29.0,0.0,4.0,13,6.0,149.0,0.0,96.0,0.0,80.0,2959.0,7.0,0.0,0.0,14,0.0,13.0,0.0,16.0,0.0,15.0,116.0,65.0,0.0,3.0,15,1.0,28.0,0.0,11.0,0.0,17.0,73.0,41.0,0.0,3.0,16,1.0,28.0,0.0,9.0,0.0,12.0,199.0,112.0,0.0,0.0,17,1.0,28.0,0.0,12.0,0.0,12.0,144.0,78.0,0.0,1.0,18,1.0,28.0,0.0,13.0,0.0,8.0,180.0,101.0,0.0,0.0,19,1.0,28.0,0.0,12.0,0.0,11.0,185.0,103.0,0.0,0.0,20,2.0,36.0,0.0,17.0,0.0,15.0,170.0,93.0,0.0,2.0,21,2.0,33.0,0.0,19.0,0.0,22.0,220.0,116.0,0.0,1.0,22,2.0,32.0,0.0,21.0,0.0,20.0,184.0,102.0,0.0,1.0,23,2.0,35.0,0.0,14.0,0.0,19.0,185.0,102.0,0.0,2.0
0,1.0,7.0,1.0,16.0,1.0,14.0,41.0,238.0,3.0,28.0,1,1.0,7.0,1.0,16.0,1.0,17.0,290.0,183.0,0.0,2.0,2,1.0,7.0,1.0,16.0,1.0,14.0,38.0,296.0,3.0,24.0,3,0.0,2.0,2.0,14.0,2.0,18.0,3.0,25.0,2.0,14.0,4,1.0,7.0,2.0,17.0,2.0,17.0,3.0,20.0,3.0,23.0,5,1.0,12.0,0.0,12.0,0.0,14.0,535.0,308.0,0.0,3.0,6,1.0,7.0,1.0,16.0,1.0,15.0,62.0,484.0,5.0,38.0,7,1.0,7.0,7.0,73.0,2.0,16.0,3.0,19.0,1.0,10.0,8,1.0,27.0,0.0,8.0,0.0,9.0,70.0,38.0,0.0,1.0,9,1.0,27.0,0.0,7.0,0.0,9.0,91.0,50.0,0.0,1.0,10,1.0,27.0,0.0,10.0,0.0,9.0,75.0,42.0,0.0,1.0,11,1.0,27.0,0.0,9.0,0.0,8.0,72.0,40.0,0.0,1.0,12,0.0,13.0,0.0,14.0,0.0,16.0,130.0,66.0,0.0,4.0,13,6.0,149.0,0.0,86.0,0.0,72.0,3935.0,9.0,0.0,0.0,14,0.0,13.0,0.0,17.0,0.0,14.0,134.0,76.0,0.0,3.0,15,1.0,28.0,0.0,14.0,0.0,16.0,121.0,68.0,0.0,3.0,16,1.0,28.0,0.0,15.0,0.0,9.0,170.0,95.0,0.0,0.0,17,1.0,28.0,0.0,12.0,0.0,10.0,180.0,97.0,0.0,1.0,18,1.0,27.0,0.0,12.0,0.0,10.0,187.0,106.0,0.0,0.0,19,1.0,27.0,0.0,9.0,0.0,9.0,173.0,96.0,0.0,0.0,20,2.0,36.0,0.0,16.0,0.0,16.0,181.0,97.0,0.0,2.0,21,2.0,33.0,0.0,15.0,0.0,21.0,196.0,109.0,0.0,1.0,22,2.0,32.0,0.0,19.0,0.0,20.0,203.0,108.0,0.0,1.0,23,2.0,35.0,0.0,14.0,0.0,16.0,176.0,96.0,0.0,2.0
0,1.0,7.0,1.0,15.0,1.0,15.0,42.0,242.0,3.0,28.0,1,1.0,7.0,1.0,15.0,1.0,16.0,411.0,258.0,0.0,2.0,2,1.0,7.0,1.0,17.0,2.0,19.0,37.0,288.0,3.0,23.0,3,0.0,2.0,2.0,16.0,2.0,20.0,3.0,24.0,2.0,15.0,4,1.0,7.0,2.0,16.0,2.0,14.0,3.0,24.0,3.0,23.0,5,1.0,12.0,0.0,13.0,0.0,16.0,571.0,320.0,0.0,3.0,6,1.0,7.0,1.0,16.0,1.0,15.0,68.0,532.0,5.0,38.0,7,1.0,7.0,8.0,81.0,2.0,16.0,2.0,17.0,1.0,10.0,8,1.0,27.0,0.0,10.0,0.0,9.0,88.0,50.0,0.0,1.0,9,1.0,27.0,0.0,10.0,0.0,9.0,60.0,34.0,0.0,1.0,10,1.0,27.0,0.0,9.0,0.0,9.0,85.0,46.0,0.0,1.0,11,1.0,27.0,0.0,9.0,0.0,9.0,73.0,41.0,0.0,1.0,12,0.0,13.0,0.0,15.0,0.0,12.0,135.0,68.0,0.0,4.0,13,6.0,149.0,0.0,93.0,0.0,71.0,3831.0,9.0,0.0,0.0,14,0.0,13.0,0.0,15.0,0.0,17.0,134.0,75.0,0.0,3.0,15,1.0,28.0,0.0,12.0,0.0,14.0,122.0,68.0,0.0,3.0,16,1.0,28.0,0.0,12.0,0.0,9.0,188.0,102.0,0.0,0.0,17,1.0,28.0,0.0,12.0,0.0,11.0,177.0,98.0,0.0,1.0,18,1.0,28.0,0.0,11.0,0.0,11.0,151.0,83.0,0.0,0.0,19,1.0,28.0,0.0,11.0,0.0,11.0,183.0,101.0,0.0,0.0,20,2.0,37.0,0.0,19.0,0.0,17.0,178.0,97.0,0.0,2.0,21,2.0,33.0,0.0,17.0,0.0,22.0,170.0,93.0,0.0,1.0,22,2.0,32.0,0.0,18.0,0.0,20.0,166.0,87.0,0.0,1.0,23,2.0,36.0,0.0,17.0,0.0,18.0,164.0,93.0,0.0,2.0
