'DAC_VOLTAGE_OFFSET_6',7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
'ADC_U_LOAD_GAIN_6',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'ADC_U_LOAD_OFFSET_6',14.0,15.0,14.0,14.0,18.0,15.0,14.0,15.0,14.0,15.0,14.0,14.0,17.0,15.0,14.0,15.0,15.0,14.0,15.0,17.0
'ADC_U_REGULATOR_GAIN_6',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'ADC_U_REGULATOR_OFFSET_6',16.0,17.0,17.0,17.0,15.0,15.0,16.0,13.0,17.0,14.0,16.0,16.0,14.0,14.0,15.0,16.0,16.0,14.0,11.0,15.0
'ADC_I_MON_GAIN_6',15.0,16.0,20.0,16.0,25.0,30.0,30.0,30.0,28.0,31.0,31.0,31.0,26.0,35.0,29.0,31.0,31.0,34.0,29.0,34.0
'ADC_I_MON_OFFSET_6',121.0,127.0,162.0,129.0,202.0,239.0,242.0,242.0,219.0,247.0,247.0,247.0,209.0,277.0,227.0,243.0,243.0,272.0,227.0,265.0
'DAC_CURRENT_GAIN_6',4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
'DAC_CURRENT_OFFSET_6',31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
'DAC_VOLTAGE_GAIN_7',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_7',7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
'ADC_U_LOAD_GAIN_7',3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
'ADC_U_LOAD_OFFSET_7',27.0,32.0,34.0,25.0,27.0,36.0,28.0,29.0,29.0,30.0,31.0,31.0,32.0,29.0,32.0,29.0,29.0,32.0,28.0,32.0
'ADC_U_REGULATOR_GAIN_7',2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
'ADC_U_REGULATOR_OFFSET_7',17.0,19.0,17.0,19.0,15.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,18.0,19.0,18.0,17.0
'ADC_I_MON_GAIN_7',3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0
'ADC_I_MON_OFFSET_7',19.0,19.0,22.0,19.0,18.0,18.0,24.0,20.0,19.0,20.0,20.0,20.0,18.0,19.0,20.0,17.0,17.0,25.0,18.0,21.0
'DAC_CURRENT_GAIN_7',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
