0 0.0647916 -137 -7 0
50 0.09037 -194 -7 0
100 0.108464 -252 -7 0
150 0.13306 -311 -8 0
200 0.157616 -368 -8 0
250 0.182195 -427 -9 0
300 0.206664 -483 -9 0
350 0.231236 -540 -12 0
400 0.255872 -598 -10 0
450 0.280503 -656 -13 0
500 0.30514 -714 -13 0
550 0.329826 -772 -14 0
600 0.354364 -830 -15 0
650 0.379061 -887 -15 0
700 0.403765 -946 -17 0
750 0.454071 -1004 -18 0
800 0.481285 -1062 -18 0
850 0.507361 -1119 -19 0
900 0.534351 -1176 -20 0
950 0.560759 -1235 -20 0
1000 0.588353 -1293 -21 0
1050 0.615724 -1351 -23 0
1100 0.645305 -1409 -24 0
1150 0.677839 -1467 -24 0
1200 0.70496 -1523 -25 0
1250 0.732144 -1580 -26 0
1300 0.759344 -1639 -26 0
1350 0.786419 -1697 -28 0
1400 0.813647 -1755 -29 0
1450 0.840803 -1813 -29 0
1500 0.867813 -1872 -31 0
1550 0.895069 -1928 -30 0
1600 0.922294 -1988 -31 0
1650 0.94953 -2045 -31 0
1700 0.976834 -2105 -34 0
1750 1.00416 -2161 -34 0
1800 1.03138 -2219 -35 0
1850 1.05872 -2276 -36 0
1900 1.08602 -2336 -37 0
1950 1.11339 -2393 -37 0
2000 1.14068 -2452 -39 0
2050 1.16802 -2510 -40 0
2100 1.19519 -2568 -39 0
2150 1.22249 -2625 -42 0
2200 1.24977 -2684 -41 0
2250 1.27709 -2744 -42 0
2300 1.30434 -2801 -42 0
2350 1.33167 -2860 -43 0
2400 1.35872 -2917 -45 0
2450 1.38599 -2976 -46 0
2500 1.41332 -3034 -45 0
2550 1.44068 -3090 -47 0
2600 1.46794 -3150 -48 0
2650 1.49478 -3209 -48 0
2700 1.51991 -3260 -50 0
2750 1.53856 -3299 -50 0
2800 1.54779 -3320 -50 0
2850 1.55133 -3330 -50 0
2900 1.5525 -3330 -51 0
2950 1.55296 -3332 -50 0
3000 1.55321 -3331 -50 0
3050 1.55329 -3331 -50 0
3100 1.55336 -3332 -50 0
3150 1.55344 -3332 -50 0
3200 1.55339 -3334 -50 0
3250 1.55344 -3333 -51 0
3300 1.55337 -3332 -51 0
3350 1.55346 -3333 -51 0
3400 1.55327 -3331 -48 0
3450 1.55325 -3332 -50 0
3500 1.55321 -3332 -51 0
3550 1.55304 -3332 -48 0
3600 1.55308 -3331 -51 0
3650 1.55298 -3332 -50 0
3700 1.55286 -3333 -50 0
3750 1.5527 -3332 -51 0
3800 1.55259 -3331 -51 0
3850 1.55257 -3332 -52 0
3900 1.55239 -3331 -51 0
3950 1.55214 -3330 -50 0
