0 -1.7031 32 -8 0
37.5 -1.88867 32 -8 0
75 -4.4552 73 -7 0
112.5 -6.95623 109 -6 0
150 -9.5342 150 -9 0
187.5 -12.0317 185 -7 0
225 -14.5272 223 -8 0
262.5 -17.103 261 -7 0
300 -19.6581 300 -8 0
337.5 -22.1727 338 -7 0
375 -24.7256 378 -8 0
412.5 -27.2156 413 -7 0
450 -29.7276 451 -7 0
487.5 -32.2799 491 -7 0
525 -34.849 527 -7 0
562.5 -37.3346 565 -8 0
600 -39.8823 603 -8 0
637.5 -42.389 642 -8 0
675 -44.8733 679 -8 0
712.5 -47.4178 718 -7 0
750 -49.9831 756 -8 0
787.5 -52.4653 793 -8 0
825 -55.0281 831 -6 0
862.5 -57.5086 869 -6 0
900 -59.9878 905 -8 0
937.5 -62.5508 943 -7 0
975 -65.0903 982 -7 0
1012.5 -67.567 1018 -8 0
1050 -70.1248 1058 -8 0
1087.5 -72.5998 1094 -7 0
1125 -75.1579 1134 -7 0
1162.5 -77.6318 1170 -9 0
1200 -80.1679 1207 -8 0
1237.5 -82.6623 1246 -7 0
1275 -85.1977 1285 -7 0
1312.5 -87.6686 1322 -8 0
1350 -90.1588 1359 -8 0
1387.5 -92.6903 1396 -8 0
1425 -95.2436 1435 -8 0
1462.5 -97.7138 1473 -7 0
1500 -100.242 1511 -8 0
1537.5 -102.729 1547 -7 0
1575 -105.197 1585 -7 0
1612.5 -107.666 1623 -8 0
1650 -110.211 1661 -8 0
1687.5 -112.672 1696 -8 0
1725 -115.137 1734 -8 0
1762.5 -117.684 1774 -8 0
1800 -120.145 1809 -8 0
1837.5 -122.687 1848 -8 0
1875 -125.21 1885 -8 0
1912.5 -127.675 1922 -7 0
1950 -130.219 1960 -8 0
1987.5 -132.677 1997 -8 0
2025 -135.218 2036 -8 0
2062.5 -137.678 2073 -8 0
2100 -140.198 2110 -7 0
2137.5 -142.672 2145 -8 0
2175 -145.188 2186 -7 0
2212.5 -147.644 2222 -9 0
2250 -150.178 2260 -8 0
2287.5 -152.631 2296 -8 0
2325 -155.084 2335 -7 0
2362.5 -157.621 2373 -7 0
2400 -160.134 2410 -8 0
2437.5 -162.608 2447 -8 0
2475 -165.12 2485 -7 0
2512.5 -167.57 2521 -7 0
2550 -170.102 2558 -7 0
2587.5 -172.55 2596 -7 0
2625 -172.55 2597 -8 0
2662.5 -172.55 2673 -7 0
2700 -177.528 2670 -7 0
2737.5 -177.526 2669 -8 0
2775 -177.521 2670 -7 0
2812.5 -177.521 2672 -8 0
2850 -177.524 2670 -7 0
2887.5 -177.521 2669 -8 0
2925 -177.522 2670 -7 0
2962.5 -181.056 2969 -8 0
