0 47.4355 -54 1990 0
22.5 46.8109 -54 1992 0
45 57.9901 -67 1990 0
67.5 79.7617 -87 1992 0
90 102.421 -109 1992 0
112.5 124.073 -131 1992 0
135 147.013 -156 1992 0
157.5 168.736 -175 1990 0
180 191.387 -198 1992 0
202.5 213.125 -220 1990 0
225 234.862 -241 1992 0
247.5 257.816 -264 1990 0
270 280.47 -285 1992 0
292.5 302.211 -308 1992 0
315 325.163 -330 1992 0
337.5 346.923 -351 1990 0
360 369.585 -375 1992 0
382.5 391.322 -395 1990 0
405 413.086 -417 1990 0
427.5 436.051 -438 1990 0
450 457.802 -462 1990 0
472.5 480.466 -483 1992 0
495 503.15 -506 1992 0
517.5 525.196 -528 1990 0
540 547.867 -549 1990 0
562.5 569.616 -571 1990 0
585 592.293 -595 1990 0
607.5 614.055 -616 1990 0
630 637.036 -638 1990 0
652.5 658.819 -661 1990 0
675 680.571 -682 1992 0
697.5 703.253 -704 1992 0
720 726.226 -727 1990 0
742.5 747.973 -749 1992 0
765 770.646 -771 1992 0
787.5 792.431 -792 1990 0
810 814.21 -815 1993 0
832.5 837.178 -837 1990 0
855 859.874 -858 1990 0
877.5 881.637 -881 1992 0
900 903.382 -903 1990 0
922.5 926.379 -925 1992 0
945 949.064 -948 1992 0
967.5 970.845 -969 1992 0
990 993.524 -992 1992 0
1012.5 1015.3 -1014 1990 0
1035 1038.27 -1036 1992 0
1057.5 1060.05 -1058 1992 0
1080 1082.72 -1080 1992 0
1102.5 1104.49 -1099 1992 0
1125 1127.47 -1124 1992 0
1147.5 1149.24 -1146 1992 0
1170 1171.95 -1168 1992 0
1192.5 1193.69 -1187 1992 0
1215 1215.43 -1210 1990 0
1237.5 1238.44 -1234 1990 0
1260 1261.14 -1256 1992 0
1282.5 1282.92 -1278 1992 0
1305 1305.59 -1301 1992 0
1327.5 1327.68 -1322 1990 0
1350 1349.43 -1342 1992 0
1372.5 1372.09 -1365 1992 0
1395 1394.81 -1389 1992 0
1417.5 1416.57 -1411 1990 0
1440 1439.55 -1434 1992 0
1462.5 1461.34 -1456 1990 0
1485 1483.1 -1477 1990 0
1507.5 1505.77 -1499 1990 0
1530 1529.03 -1520 1989 0
1552.5 1550.84 -1542 1989 0
1575 1573.56 -1563 1992 0
1597.5 1595.34 -1586 1990 0
1620 1617.15 -1610 1990 0
1642.5 1640.11 -1632 1992 0
1665 1662.84 -1654 1990 0
1687.5 1684.61 -1676 1990 0
1710 1707.35 -1697 1992 0
1732.5 1729.44 -1719 1990 0
1755 1752.15 -1743 1992 0
1777.5 1773.93 -1763 1990 0
