'DAC_CURRENT_GAIN_12',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_12',3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
'DAC_VOLTAGE_GAIN_13',6.0,7.0,7.0,11.0,11.0,9.0,9.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0
'DAC_VOLTAGE_OFFSET_13',150.0,160.0,160.0,264.0,262.0,229.0,230.0,242.0,236.0,206.0,210.0,210.0,202.0,202.0,205.0,206.0,200.0,187.0,149.0,151.0
'ADC_U_LOAD_GAIN_13',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_13',95.0,98.0,101.0,107.0,108.0,102.0,104.0,104.0,105.0,101.0,105.0,102.0,104.0,103.0,105.0,100.0,101.0,101.0,96.0,95.0
'ADC_U_REGULATOR_GAIN_13',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_13',67.0,71.0,72.0,78.0,82.0,73.0,79.0,77.0,77.0,75.0,70.0,75.0,71.0,79.0,75.0,76.0,77.0,74.0,68.0,71.0
'ADC_I_MON_GAIN_13',7325.0,5497.0,6554.0,8502.0,4878.0,6654.0,5352.0,4807.0,4343.0,3840.0,4556.0,5473.0,5014.0,6907.0,5836.0,5781.0,5983.0,6549.0,3843.0,5457.0
'ADC_I_MON_OFFSET_13',14.0,12.0,13.0,16.0,9.0,12.0,10.0,10.0,8.0,7.0,8.0,10.0,10.0,13.0,13.0,11.0,12.0,13.0,7.0,11.0
'DAC_CURRENT_GAIN_13',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_13',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
'DAC_VOLTAGE_GAIN_14',0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
'DAC_VOLTAGE_OFFSET_14',13.0,14.0,14.0,27.0,26.0,24.0,23.0,24.0,24.0,21.0,21.0,21.0,20.0,20.0,20.0,21.0,20.0,19.0,13.0,13.0
'ADC_U_LOAD_GAIN_14',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_14',16.0,17.0,16.0,12.0,18.0,17.0,16.0,16.0,14.0,15.0,16.0,15.0,13.0,14.0,17.0,14.0,15.0,15.0,12.0,15.0
'ADC_U_REGULATOR_GAIN_14',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_14',15.0,13.0,12.0,16.0,15.0,11.0,13.0,14.0,15.0,13.0,11.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,11.0,14.0
'ADC_I_MON_GAIN_14',434.0,256.0,308.0,312.0,254.0,241.0,200.0,209.0,231.0,243.0,227.0,237.0,219.0,278.0,256.0,241.0,294.0,236.0,204.0,255.0
'ADC_I_MON_OFFSET_14',234.0,142.0,164.0,178.0,139.0,132.0,108.0,113.0,129.0,130.0,129.0,131.0,119.0,155.0,134.0,128.0,162.0,129.0,115.0,140.0
'DAC_CURRENT_GAIN_14',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_14',3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
'DAC_VOLTAGE_GAIN_15',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_15',28.0,29.0,29.0,37.0,36.0,34.0,34.0,35.0,35.0,33.0,33.0,33.0,32.0,32.0,32.0,33.0,32.0,31.0,28.0,28.0
'ADC_U_LOAD_GAIN_15',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_15',14.0,16.0,14.0,16.0,16.0,18.0,16.0,18.0,15.0,14.0,15.0,16.0,14.0,15.0,16.0,14.0,14.0,16.0,16.0,16.0
'ADC_U_REGULATOR_GAIN_15',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_15',14.0,16.0,15.0,17.0,15.0,16.0,19.0,17.0,14.0,15.0,17.0,14.0,14.0,18.0,17.0,17.0,15.0,16.0,16.0,15.0
'ADC_I_MON_GAIN_15',513.0,264.0,280.0,332.0,287.0,282.0,220.0,272.0,275.0,278.0,241.0,237.0,237.0,262.0,291.0,273.0,288.0,237.0,278.0,272.0
'ADC_I_MON_OFFSET_15',274.0,146.0,154.0,185.0,151.0,156.0,126.0,142.0,150.0,154.0,135.0,129.0,130.0,146.0,161.0,153.0,153.0,132.0,151.0,147.0
'DAC_CURRENT_GAIN_15',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_15',3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
'DAC_VOLTAGE_GAIN_16',1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_16',28.0,30.0,30.0,47.0,46.0,43.0,41.0,43.0,43.0,39.0,39.0,39.0,38.0,38.0,38.0,39.0,38.0,36.0,28.0,28.0
'ADC_U_LOAD_GAIN_16',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_16',11.0,12.0,12.0,14.0,13.0,11.0,13.0,12.0,15.0,15.0,13.0,13.0,12.0,12.0,11.0,14.0,13.0,11.0,9.0,12.0
'ADC_U_REGULATOR_GAIN_16',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_16',11.0,11.0,10.0,13.0,12.0,11.0,12.0,12.0,13.0,10.0,13.0,15.0,13.0,13.0,13.0,11.0,13.0,11.0,9.0,11.0
'ADC_I_MON_GAIN_16',279.0,286.0,271.0,219.0,248.0,315.0,272.0,280.0,196.0,332.0,276.0,290.0,208.0,301.0,270.0,233.0,304.0,288.0,296.0,249.0
'ADC_I_MON_OFFSET_16',161.0,159.0,148.0,126.0,133.0,172.0,148.0,149.0,111.0,172.0,150.0,156.0,115.0,161.0,149.0,131.0,163.0,160.0,163.0,133.0
'DAC_CURRENT_GAIN_16',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_16',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
'DAC_VOLTAGE_GAIN_17',1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_17',28.0,30.0,30.0,46.0,45.0,42.0,40.0,42.0,43.0,38.0,39.0,38.0,37.0,37.0,37.0,38.0,37.0,35.0,28.0,28.0
'ADC_U_LOAD_GAIN_17',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_17',12.0,13.0,13.0,14.0,16.0,13.0,13.0,13.0,14.0,13.0,15.0,12.0,13.0,11.0,11.0,14.0,12.0,12.0,11.0,13.0
'ADC_U_REGULATOR_GAIN_17',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_17',13.0,13.0,9.0,11.0,11.0,11.0,12.0,14.0,13.0,12.0,11.0,13.0,10.0,13.0,13.0,12.0,11.0,12.0,11.0,11.0
'ADC_I_MON_GAIN_17',302.0,263.0,312.0,229.0,199.0,268.0,254.0,271.0,262.0,268.0,241.0,226.0,237.0,222.0,289.0,219.0,256.0,260.0,324.0,197.0
'ADC_I_MON_OFFSET_17',171.0,144.0,169.0,127.0,111.0,141.0,140.0,147.0,145.0,150.0,132.0,123.0,132.0,118.0,156.0,119.0,140.0,144.0,172.0,109.0
'DAC_CURRENT_GAIN_17',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_17',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
'DAC_VOLTAGE_GAIN_18',1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_18',28.0,30.0,30.0,46.0,45.0,42.0,41.0,42.0,43.0,38.0,39.0,38.0,37.0,37.0,37.0,38.0,37.0,35.0,28.0,28.0
'ADC_U_LOAD_GAIN_18',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_18',13.0,10.0,12.0,13.0,12.0,14.0,14.0,12.0,15.0,12.0,13.0,16.0,14.0,13.0,13.0,14.0,13.0,10.0,14.0,15.0
'ADC_U_REGULATOR_GAIN_18',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_18',12.0,9.0,10.0,11.0,13.0,13.0,11.0,12.0,13.0,10.0,13.0,11.0,12.0,12.0,11.0,15.0,12.0,13.0,13.0,11.0
'ADC_I_MON_GAIN_18',304.0,259.0,275.0,226.0,221.0,300.0,288.0,313.0,260.0,253.0,225.0,314.0,254.0,234.0,220.0,287.0,234.0,304.0,271.0,282.0
'ADC_I_MON_OFFSET_18',171.0,142.0,152.0,126.0,118.0,158.0,156.0,165.0,141.0,139.0,123.0,172.0,141.0,130.0,124.0,154.0,137.0,167.0,149.0,153.0
'DAC_CURRENT_GAIN_18',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_18',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
'DAC_VOLTAGE_GAIN_19',1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_19',28.0,30.0,30.0,46.0,46.0,42.0,41.0,42.0,43.0,38.0,39.0,38.0,37.0,37.0,37.0,38.0,37.0,35.0,28.0,28.0
'ADC_U_LOAD_GAIN_19',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_19',11.0,12.0,13.0,14.0,13.0,12.0,14.0,12.0,13.0,13.0,12.0,11.0,13.0,12.0,12.0,14.0,12.0,14.0,11.0,13.0
'ADC_U_REGULATOR_GAIN_19',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_19',13.0,13.0,11.0,14.0,12.0,13.0,13.0,15.0,12.0,10.0,12.0,12.0,13.0,11.0,11.0,12.0,12.0,12.0,11.0,11.0
'ADC_I_MON_GAIN_19',459.0,294.0,288.0,236.0,225.0,315.0,257.0,238.0,252.0,307.0,268.0,221.0,248.0,325.0,244.0,297.0,261.0,261.0,246.0,276.0
'ADC_I_MON_OFFSET_19',255.0,165.0,158.0,132.0,128.0,174.0,136.0,129.0,139.0,166.0,145.0,125.0,140.0,175.0,128.0,162.0,150.0,145.0,140.0,154.0
'DAC_CURRENT_GAIN_19',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_19',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
'DAC_VOLTAGE_GAIN_20',2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
'DAC_VOLTAGE_OFFSET_20',37.0,53.0,51.0,49.0,49.0,47.0,46.0,47.0,47.0,45.0,45.0,45.0,45.0,51.0,51.0,45.0,51.0,59.0,38.0,40.0
'ADC_U_LOAD_GAIN_20',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_20',18.0,20.0,21.0,20.0,23.0,22.0,25.0,21.0,21.0,21.0,19.0,22.0,20.0,22.0,20.0,20.0,21.0,19.0,18.0,17.0
'ADC_U_REGULATOR_GAIN_20',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_20',16.0,21.0,21.0,27.0,23.0,19.0,24.0,26.0,24.0,25.0,25.0,23.0,22.0,24.0,25.0,24.0,23.0,25.0,15.0,17.0
'ADC_I_MON_GAIN_20',485.0,504.0,423.0,396.0,397.0,458.0,352.0,395.0,414.0,363.0,369.0,454.0,305.0,385.0,385.0,312.0,379.0,346.0,371.0,427.0
'ADC_I_MON_OFFSET_20',269.0,266.0,236.0,222.0,206.0,252.0,194.0,215.0,232.0,197.0,208.0,246.0,174.0,208.0,212.0,173.0,210.0,190.0,205.0,238.0
'DAC_CURRENT_GAIN_20',0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_20',5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
'DAC_VOLTAGE_GAIN_21',2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
'DAC_VOLTAGE_OFFSET_21',33.0,34.0,34.0,45.0,45.0,42.0,41.0,42.0,43.0,40.0,40.0,40.0,39.0,39.0,39.0,40.0,39.0,38.0,33.0,33.0
'ADC_U_LOAD_GAIN_21',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_21',19.0,19.0,23.0,21.0,18.0,17.0,17.0,18.0,19.0,22.0,18.0,18.0,19.0,18.0,16.0,19.0,18.0,15.0,17.0,19.0
'ADC_U_REGULATOR_GAIN_21',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_21',21.0,21.0,21.0,23.0,22.0,22.0,22.0,21.0,22.0,18.0,20.0,19.0,19.0,19.0,20.0,23.0,19.0,21.0,18.0,18.0
'ADC_I_MON_GAIN_21',447.0,398.0,401.0,391.0,274.0,411.0,363.0,463.0,399.0,426.0,389.0,393.0,465.0,506.0,337.0,433.0,496.0,423.0,399.0,334.0
'ADC_I_MON_OFFSET_21',260.0,216.0,225.0,216.0,152.0,220.0,195.0,259.0,213.0,235.0,216.0,217.0,252.0,271.0,186.0,236.0,271.0,229.0,212.0,188.0
'DAC_CURRENT_GAIN_21',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_21',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
'DAC_VOLTAGE_GAIN_22',2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
'DAC_VOLTAGE_OFFSET_22',33.0,34.0,34.0,45.0,45.0,42.0,41.0,42.0,43.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,37.0,33.0,33.0
'ADC_U_LOAD_GAIN_22',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_22',20.0,20.0,19.0,20.0,18.0,17.0,22.0,19.0,20.0,21.0,19.0,20.0,23.0,17.0,18.0,22.0,16.0,17.0,17.0,19.0
'ADC_U_REGULATOR_GAIN_22',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_22',19.0,19.0,22.0,21.0,22.0,28.0,22.0,20.0,19.0,22.0,27.0,23.0,21.0,22.0,19.0,20.0,25.0,18.0,23.0,22.0
'ADC_I_MON_GAIN_22',538.0,373.0,460.0,422.0,360.0,408.0,389.0,516.0,370.0,429.0,484.0,410.0,432.0,434.0,410.0,471.0,440.0,351.0,397.0,425.0
'ADC_I_MON_OFFSET_22',289.0,204.0,262.0,235.0,199.0,223.0,214.0,277.0,206.0,237.0,275.0,236.0,233.0,236.0,230.0,255.0,244.0,190.0,218.0,237.0
'DAC_CURRENT_GAIN_22',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_22',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
'DAC_VOLTAGE_GAIN_23',2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
'DAC_VOLTAGE_OFFSET_23',37.0,51.0,51.0,47.0,47.0,45.0,45.0,46.0,46.0,44.0,51.0,51.0,50.0,49.0,50.0,44.0,50.0,60.0,37.0,39.0
'ADC_U_LOAD_GAIN_23',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_23',14.0,16.0,20.0,21.0,22.0,24.0,22.0,23.0,21.0,19.0,21.0,22.0,23.0,21.0,21.0,23.0,21.0,24.0,17.0,18.0
'ADC_U_REGULATOR_GAIN_23',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_23',19.0,17.0,21.0,26.0,27.0,24.0,24.0,23.0,25.0,25.0,21.0,21.0,21.0,22.0,24.0,22.0,24.0,21.0,17.0,20.0
'ADC_I_MON_GAIN_23',653.0,422.0,321.0,427.0,424.0,395.0,398.0,427.0,396.0,341.0,411.0,341.0,400.0,264.0,336.0,413.0,348.0,390.0,479.0,419.0
'ADC_I_MON_OFFSET_23',337.0,239.0,177.0,240.0,243.0,215.0,226.0,233.0,223.0,183.0,225.0,188.0,220.0,147.0,191.0,226.0,188.0,221.0,261.0,229.0
'DAC_CURRENT_GAIN_23',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_23',4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
