-90 90.0731 -2672 1423 1 6032.38
-85.5 85.5576 -2528 1422 1 6005.52
-81 81.0787 -2406 1423 1 5978.94
-76.5 76.5795 -2294 1419 1 5952.11
-72 72.0616 -2153 1422 1 5925.27
-67.5 67.5733 -2019 1420 1 5898.58
-63 63.0797 -1871 1420 1 5871.83
-58.5 58.5623 -1727 1422 1 5844.99
-54 54.0715 -1616 1422 1 5818.31
-49.5 49.5869 -1481 1422 1 5791.61
-45 45.0817 -1357 1422 1 5764.84
-40.5 40.5748 -1232 1422 1 5738.08
-36 36.0671 -1072 1422 1 5711.3
-31.5 31.5784 -926 1422 1 5684.43
-27 27.0825 -812 1422 1 5657.79
-22.5 22.5705 -688 1423 1 5630.96
-18 18.0625 -554 1420 1 5604.22
-13.5 13.5731 -413 1420 1 5577.51
-9 9.00016 -278 1422 1 5550.29
-4.5 4.50018 -146 1420 1 5523.5
0 1.29e-07 -12 1422 1 5496.77
4.5 -4.49982 120 1420 1 5470.02
9 -8.99986 255 1422 1 5443.24
13.5 -13.4271 390 1420 1 5416.9
18 -17.9427 535 1420 1 5389.99
22.5 -22.4423 653 1422 1 5363.28
27 -26.9336 780 1420 1 5336.65
31.5 -31.4667 911 1422 1 5309.65
36 -35.9529 1051 1420 1 5282.98
40.5 -40.4475 1199 1420 1 5256.15
45 -44.9535 1322 1422 1 5229.3
49.5 -49.4553 1462 1422 1 5202.65
54 -53.9641 1593 1422 1 5175.76
58.5 -58.4788 1717 1420 1 5148.96
63 -62.9673 1842 1419 1 5122.18
67.5 -67.486 1992 1420 1 5095.36
72 -72.0001 2110 1420 1 5068.5
76.5 -76.4834 2255 1422 1 5041.74
81 -81.0004 2404 1422 1 5014.87
85.5 -85.5206 2517 1420 1 4987.97
