'DAC_VOLTAGE_GAIN_1',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_1',7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
'ADC_U_LOAD_GAIN_1',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'ADC_U_LOAD_OFFSET_1',16.0,16.0,16.0,16.0,16.0,13.0,14.0,16.0,15.0,15.0,17.0,15.0,15.0,16.0,14.0,16.0,17.0,17.0,14.0,17.0
'ADC_U_REGULATOR_GAIN_1',2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'ADC_U_REGULATOR_OFFSET_1',18.0,14.0,18.0,13.0,16.0,14.0,17.0,17.0,16.0,16.0,16.0,15.0,17.0,16.0,17.0,15.0,13.0,15.0,14.0,15.0
'ADC_I_MON_GAIN_1',279.0,518.0,354.0,407.0,381.0,387.0,548.0,290.0,411.0,411.0,299.0,254.0,363.0,373.0,506.0,445.0,430.0,413.0,685.0,491.0
'ADC_I_MON_OFFSET_1',184.0,323.0,217.0,255.0,240.0,239.0,339.0,183.0,258.0,258.0,187.0,158.0,228.0,235.0,312.0,279.0,268.0,259.0,423.0,308.0
'DAC_CURRENT_GAIN_1',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_1',2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
'DAC_VOLTAGE_GAIN_2',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_2',7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
'ADC_U_LOAD_GAIN_2',1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'ADC_U_LOAD_OFFSET_2',16.0,17.0,17.0,18.0,16.0,17.0,16.0,16.0,17.0,17.0,15.0,15.0,17.0,15.0,15.0,17.0,16.0,18.0,14.0,16.0
'ADC_U_REGULATOR_GAIN_2',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'ADC_U_REGULATOR_OFFSET_2',13.0,14.0,13.0,16.0,15.0,15.0,16.0,14.0,19.0,19.0,15.0,17.0,15.0,17.0,15.0,16.0,15.0,15.0,16.0,14.0
'ADC_I_MON_GAIN_2',34.0,37.0,42.0,30.0,30.0,31.0,39.0,38.0,37.0,37.0,39.0,28.0,33.0,36.0,45.0,36.0,44.0,35.0,40.0,33.0
'ADC_I_MON_OFFSET_2',267.0,291.0,328.0,232.0,233.0,246.0,307.0,296.0,288.0,288.0,308.0,223.0,263.0,281.0,358.0,283.0,344.0,273.0,311.0,268.0
'DAC_CURRENT_GAIN_2',3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
'DAC_CURRENT_OFFSET_2',23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
'DAC_VOLTAGE_GAIN_3',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_VOLTAGE_OFFSET_3',2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
'ADC_U_LOAD_GAIN_3',2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
'ADC_U_LOAD_OFFSET_3',14.0,16.0,14.0,14.0,16.0,15.0,15.0,14.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,12.0,14.0,18.0,14.0,18.0
'ADC_U_REGULATOR_GAIN_3',2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
'ADC_U_REGULATOR_OFFSET_3',17.0,16.0,19.0,17.0,20.0,17.0,16.0,18.0,20.0,20.0,18.0,17.0,16.0,16.0,18.0,19.0,14.0,18.0,16.0,18.0
'ADC_I_MON_GAIN_3',3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
'ADC_I_MON_OFFSET_3',23.0,26.0,24.0,22.0,23.0,21.0,24.0,25.0,24.0,24.0,22.0,22.0,24.0,21.0,23.0,22.0,21.0,23.0,20.0,22.0
'DAC_CURRENT_GAIN_3',2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
'DAC_CURRENT_OFFSET_3',15.0,15.0,15.0,14.0,15.0,14.0,15.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
'DAC_VOLTAGE_GAIN_4',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_4',7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
'ADC_U_LOAD_GAIN_4',2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
'ADC_U_LOAD_OFFSET_4',19.0,17.0,17.0,18.0,14.0,18.0,14.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,19.0,20.0,18.0,20.0,15.0
'ADC_U_REGULATOR_GAIN_4',2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
'ADC_U_REGULATOR_OFFSET_4',19.0,13.0,17.0,18.0,17.0,14.0,18.0,17.0,14.0,14.0,15.0,18.0,19.0,16.0,17.0,17.0,15.0,15.0,17.0,15.0
'ADC_I_MON_GAIN_4',3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
'ADC_I_MON_OFFSET_4',20.0,25.0,22.0,22.0,26.0,26.0,25.0,20.0,24.0,24.0,17.0,21.0,26.0,25.0,23.0,22.0,18.0,23.0,25.0,23.0
'DAC_CURRENT_GAIN_4',3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
'DAC_CURRENT_OFFSET_4',24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
'DAC_VOLTAGE_GAIN_5',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_5',14.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0
'ADC_U_LOAD_GAIN_5',1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_5',17.0,14.0,13.0,15.0,13.0,17.0,14.0,12.0,13.0,13.0,14.0,15.0,13.0,15.0,14.0,17.0,15.0,12.0,14.0,16.0
'ADC_U_REGULATOR_GAIN_5',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_5',14.0,13.0,16.0,16.0,14.0,13.0,16.0,14.0,16.0,16.0,16.0,14.0,13.0,15.0,12.0,14.0,15.0,17.0,14.0,13.0
'ADC_I_MON_GAIN_5',1207.0,1514.0,808.0,440.0,486.0,477.0,538.0,535.0,571.0,571.0,521.0,469.0,538.0,586.0,547.0,601.0,632.0,593.0,500.0,531.0
'ADC_I_MON_OFFSET_5',756.0,961.0,511.0,250.0,273.0,276.0,305.0,308.0,320.0,320.0,295.0,266.0,302.0,323.0,304.0,340.0,349.0,340.0,289.0,295.0
'DAC_CURRENT_GAIN_5',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_5',3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
'DAC_VOLTAGE_GAIN_6',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_6',7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
'ADC_U_LOAD_GAIN_6',1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'ADC_U_LOAD_OFFSET_6',16.0,15.0,15.0,19.0,17.0,20.0,18.0,16.0,16.0,16.0,17.0,17.0,18.0,17.0,16.0,17.0,17.0,13.0,14.0,16.0
'ADC_U_REGULATOR_GAIN_6',1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'ADC_U_REGULATOR_OFFSET_6',17.0,19.0,20.0,17.0,15.0,17.0,15.0,15.0,15.0,15.0,16.0,17.0,15.0,17.0,16.0,17.0,16.0,15.0,15.0,17.0
'ADC_I_MON_GAIN_6',50.0,58.0,44.0,56.0,59.0,56.0,64.0,62.0,68.0,68.0,51.0,55.0,53.0,67.0,63.0,53.0,62.0,55.0,58.0,61.0
'ADC_I_MON_OFFSET_6',393.0,456.0,345.0,439.0,465.0,441.0,499.0,484.0,532.0,532.0,401.0,431.0,418.0,525.0,492.0,414.0,485.0,431.0,456.0,477.0
'DAC_CURRENT_GAIN_6',5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
'DAC_CURRENT_OFFSET_6',38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
'DAC_VOLTAGE_GAIN_7',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_7',7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
'ADC_U_LOAD_GAIN_7',8.0,5.0,4.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0
'ADC_U_LOAD_OFFSET_7',81.0,48.0,39.0,88.0,82.0,83.0,76.0,73.0,81.0,81.0,78.0,80.0,73.0,80.0,82.0,85.0,80.0,86.0,91.0,80.0
'ADC_U_REGULATOR_GAIN_7',2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
'ADC_U_REGULATOR_OFFSET_7',16.0,15.0,15.0,14.0,15.0,18.0,15.0,16.0,16.0,16.0,16.0,13.0,16.0,14.0,16.0,17.0,15.0,16.0,18.0,16.0
'ADC_I_MON_GAIN_7',2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
'ADC_I_MON_OFFSET_7',17.0,19.0,19.0,18.0,20.0,16.0,22.0,19.0,17.0,17.0,19.0,18.0,22.0,20.0,18.0,19.0,19.0,23.0,20.0,18.0
'DAC_CURRENT_GAIN_7',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_CURRENT_OFFSET_7',10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
'DAC_VOLTAGE_GAIN_8',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_8',29.0,31.0,28.0,28.0,28.0,29.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
'ADC_U_LOAD_GAIN_8',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_8',9.0,9.0,10.0,9.0,8.0,9.0,7.0,8.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0
'ADC_U_REGULATOR_GAIN_8',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_8',7.0,9.0,9.0,9.0,8.0,8.0,10.0,9.0,9.0,9.0,7.0,8.0,11.0,11.0,10.0,9.0,9.0,9.0,10.0,11.0
'ADC_I_MON_GAIN_8',66.0,87.0,89.0,74.0,76.0,95.0,84.0,70.0,88.0,88.0,66.0,59.0,94.0,107.0,95.0,85.0,100.0,79.0,69.0,72.0
'ADC_I_MON_OFFSET_8',37.0,47.0,48.0,41.0,42.0,50.0,47.0,38.0,50.0,50.0,36.0,33.0,52.0,57.0,52.0,47.0,54.0,45.0,39.0,40.0
'DAC_CURRENT_GAIN_8',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_8',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
'DAC_VOLTAGE_GAIN_9',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_9',29.0,30.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
'ADC_U_LOAD_GAIN_9',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_9',9.0,9.0,9.0,10.0,9.0,12.0,9.0,7.0,10.0,10.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0,11.0
'ADC_U_REGULATOR_GAIN_9',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_9',11.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,11.0,10.0,9.0,7.0,10.0,8.0,9.0
'ADC_I_MON_GAIN_9',75.0,74.0,70.0,89.0,84.0,75.0,73.0,91.0,60.0,60.0,85.0,81.0,89.0,57.0,96.0,68.0,80.0,84.0,100.0,80.0
'ADC_I_MON_OFFSET_9',41.0,42.0,38.0,51.0,46.0,42.0,41.0,50.0,34.0,34.0,48.0,45.0,49.0,32.0,54.0,38.0,44.0,47.0,57.0,46.0
'DAC_CURRENT_GAIN_9',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_9',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
'DAC_VOLTAGE_GAIN_10',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_10',29.0,30.0,27.0,28.0,28.0,29.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
'ADC_U_LOAD_GAIN_10',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_10',9.0,9.0,12.0,10.0,9.0,10.0,11.0,10.0,9.0,9.0,11.0,10.0,10.0,11.0,12.0,9.0,11.0,10.0,8.0,11.0
'ADC_U_REGULATOR_GAIN_10',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_10',12.0,9.0,9.0,10.0,9.0,8.0,12.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,11.0,10.0,11.0,9.0,10.0,10.0
'ADC_I_MON_GAIN_10',78.0,81.0,62.0,78.0,83.0,72.0,60.0,75.0,85.0,85.0,74.0,71.0,78.0,73.0,118.0,57.0,76.0,94.0,81.0,81.0
'ADC_I_MON_OFFSET_10',43.0,44.0,33.0,44.0,46.0,40.0,33.0,42.0,46.0,46.0,41.0,39.0,42.0,40.0,65.0,33.0,42.0,51.0,45.0,46.0
'DAC_CURRENT_GAIN_10',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_10',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
'DAC_VOLTAGE_GAIN_11',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_11',28.0,29.0,27.0,27.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
'ADC_U_LOAD_GAIN_11',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_11',9.0,9.0,10.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,10.0,10.0,9.0,10.0
'ADC_U_REGULATOR_GAIN_11',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_11',10.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,11.0,9.0,10.0,9.0
'ADC_I_MON_GAIN_11',79.0,86.0,62.0,83.0,74.0,78.0,81.0,72.0,73.0,73.0,81.0,76.0,84.0,81.0,80.0,102.0,74.0,85.0,89.0,95.0
'ADC_I_MON_OFFSET_11',44.0,48.0,35.0,47.0,41.0,42.0,44.0,40.0,41.0,41.0,46.0,42.0,46.0,44.0,45.0,56.0,40.0,45.0,47.0,51.0
'DAC_CURRENT_GAIN_11',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_11',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
'DAC_VOLTAGE_GAIN_12',1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_VOLTAGE_OFFSET_12',15.0,16.0,13.0,14.0,14.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
'ADC_U_LOAD_GAIN_12',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_12',15.0,15.0,16.0,17.0,15.0,16.0,12.0,14.0,15.0,15.0,13.0,12.0,13.0,14.0,16.0,14.0,16.0,15.0,13.0,13.0
'ADC_U_REGULATOR_GAIN_12',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_12',13.0,17.0,16.0,14.0,15.0,16.0,17.0,16.0,12.0,12.0,14.0,13.0,15.0,14.0,15.0,13.0,14.0,14.0,16.0,15.0
'ADC_I_MON_GAIN_12',82.0,69.0,57.0,62.0,65.0,88.0,58.0,130.0,135.0,135.0,81.0,105.0,124.0,128.0,157.0,178.0,152.0,192.0,192.0,157.0
'ADC_I_MON_OFFSET_12',41.0,34.0,29.0,31.0,32.0,43.0,29.0,66.0,68.0,68.0,41.0,53.0,63.0,66.0,80.0,89.0,75.0,96.0,97.0,80.0
'DAC_CURRENT_GAIN_12',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_12',4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
'DAC_VOLTAGE_GAIN_13',7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
'DAC_VOLTAGE_OFFSET_13',160.0,165.0,150.0,153.0,155.0,157.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0
'ADC_U_LOAD_GAIN_13',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_13',89.0,96.0,85.0,94.0,92.0,97.0,96.0,86.0,93.0,93.0,89.0,90.0,94.0,94.0,93.0,96.0,99.0,92.0,97.0,91.0
