0 -2.14176 57 -4 0
80 -5.16377 147 -4 0
160 -10.6421 307 -4 0
240 -16.1044 467 -3 0
320 -21.5555 632 -4 0
400 -26.9963 792 -4 0
480 -32.4296 953 -3 0
560 -37.8544 1114 -4 0
640 -43.295 1273 -3 0
720 -48.7077 1434 -3 0
800 -54.1154 1595 -4 0
880 -59.5143 1755 -6 0
960 -64.9118 1912 -3 0
1040 -70.3039 2073 -4 0
1120 -75.6914 2233 -3 0
1200 -81.0729 2392 -3 0
1280 -86.4738 2551 -2 0
1360 -91.8481 2709 -3 0
1440 -97.2175 2871 -4 0
1520 -102.596 3028 -4 0
1600 -107.956 3184 -4 0
1680 -113.308 3345 -4 0
1760 -118.665 3504 -3 0
1840 -124.011 3662 -4 0
1920 -129.375 3822 -4 0
2000 -134.716 3980 -4 0
2080 -140.051 4136 -3 0
2160 -145.38 4293 -3 0
2240 -150.704 4453 -3 0
2320 -156.025 4609 -3 0
2400 -161.344 4766 -4 0
2480 -166.657 4924 -6 0
2560 -171.988 4998 -4 0
2640 -177.296 4998 -3 0
2720 -182.597 4998 -4 0
2800 -187.895 4998 -3 0
2880 -193.186 4998 -4 0
2960 -198.478 4998 -6 0
3040 -203.764 4998 -3 0
3120 -209.044 4998 -3 0
3200 -214.342 4998 -3 0
3280 -219.611 4998 -4 0
3360 -224.876 4998 -4 0
3440 -230.137 4998 -3 0
3520 -235.399 4998 -4 0
3600 -240.659 4998 -4 0
3680 -245.906 4998 -3 0
3760 -251.175 4998 -4 0
3840 -256.411 4998 -4 0
3920 -261.646 4998 -4 0
