0 -28.2712 29 -6 0
25 -27.7523 26 -8 0
50 -44.3674 43 -7 0
75 -69.6864 69 -7 0
100 -94.9652 92 -8 0
125 -120.22 120 -8 0
150 -145.487 145 -7 0
175 -170.767 172 -8 0
200 -196.01 196 -9 0
225 -221.267 219 -8 0
250 -246.533 245 -8 0
275 -271.77 270 -7 0
300 -296.719 296 -7 0
325 -321.993 322 -7 0
350 -347.248 346 -8 0
375 -372.469 371 -7 0
400 -397.717 396 -8 0
425 -422.952 422 -7 0
450 -448.169 447 -7 0
475 -473.41 472 -7 0
500 -498.633 499 -7 0
525 -523.84 523 -7 0
550 -549.032 549 -7 0
575 -574.231 571 -7 0
600 -599.116 599 -7 0
625 -624.315 622 -7 0
650 -649.489 649 -6 0
675 -674.667 676 -7 0
700 -699.834 699 -7 0
725 -724.973 727 -8 0
750 -750.134 751 -7 0
775 -775.281 776 -7 0
800 -800.429 802 -7 0
825 -825.533 826 -7 0
850 -850.651 852 -7 0
875 -875.763 876 -7 0
900 -900.552 902 -7 0
925 -925.648 927 -7 0
950 -950.757 949 -7 0
975 -975.845 976 -6 0
1000 -1000.91 1002 -7 0
1025 -1025.99 1027 -7 0
1050 -1051.06 1053 -7 0
1075 -1076.09 1077 -7 0
1100 -1101.14 1102 -6 0
1125 -1126.2 1127 -7 0
1150 -1151.24 1152 -7 0
1175 -1176.26 1177 -7 0
1200 -1200.99 1201 -7 0
1225 -1226.01 1226 -8 0
1250 -1251.04 1253 -8 0
1275 -1276.05 1278 -8 0
1300 -1301.06 1302 -7 0
1325 -1326.04 1328 -8 0
1350 -1351.01 1353 -7 0
1375 -1375.98 1379 -7 0
1400 -1400.98 1402 -7 0
1425 -1425.93 1428 -7 0
1450 -1450.89 1452 -7 0
1475 -1475.52 1478 -7 0
1500 -1500.47 1503 -7 0
1525 -1523.88 1529 -7 0
1550 -1549.18 1553 -8 0
1575 -1574.46 1579 -7 0
1600 -1599.69 1602 -6 0
1625 -1624.77 1628 -7 0
1650 -1649.83 1652 -6 0
1675 -1674.79 1678 -7 0
1700 -1699.78 1702 -7 0
1725 -1724.72 1727 -7 0
1750 -1749.65 1752 -7 0
1775 -1774.21 1776 -7 0
1800 -1799.1 1802 -8 0
1825 -1823.99 1828 -6 0
1850 -1848.87 1853 -6 0
1875 -1873.74 1877 -8 0
1900 -1898.59 1904 -8 0
1925 -1923.45 1927 -7 0
1950 -1948.26 1953 -7 0
1975 -1973.06 1978 -6 0
