0 2.33249 -76 -10 0
50 3.26333 -104 -8 0
100 6.54553 -202 -13 0
150 9.8265 -300 -15 0
200 13.1058 -395 -15 0
250 16.3853 -494 -19 0
300 19.6456 -589 -20 0
350 22.928 -689 -21 0
400 26.2086 -784 -25 0
450 29.4903 -882 -26 0
500 32.7731 -980 -29 0
550 36.0532 -1076 -30 0
600 39.316 -1174 -32 0
650 42.5997 -1271 -34 0
700 45.8832 -1368 -36 0
750 49.1646 -1467 -39 0
800 52.4502 -1563 -41 0
850 55.7342 -1661 -42 0
900 58.9988 -1759 -45 0
950 62.2866 -1856 -47 0
1000 65.5726 -1954 -48 0
1050 68.8586 -2050 -52 0
1100 72.1447 -2150 -53 0
1150 75.4325 -2247 -56 0
1200 78.6987 -2343 -57 0
1250 81.9876 -2441 -58 0
1300 85.2744 -2539 -61 0
1350 88.561 -2636 -63 0
1400 91.85 -2734 -67 0
1450 95.1383 -2833 -67 0
1500 98.4071 -2928 -69 0
1550 101.696 -3027 -72 0
1600 104.967 -3125 -74 0
1650 108.256 -3223 -75 0
1700 111.546 -3320 -78 0
1750 114.837 -3417 -79 0
1800 118.102 -3515 -81 0
1850 121.399 -3613 -84 0
1900 124.691 -3710 -85 0
1950 127.981 -3808 -87 0
2000 131.269 -3906 -90 0
2050 134.564 -4005 -91 0
2100 137.834 -4101 -93 0
2150 141.124 -4201 -96 0
2200 144.418 -4298 -98 0
2250 147.711 -4395 -100 0
2300 151.002 -4493 -102 0
2350 154.291 -4592 -103 0
2400 157.564 -4688 -106 0
2450 160.862 -4787 -108 0
2500 164.158 -4885 -111 0
2550 167.452 -4982 -112 0
2600 170.744 -5000 -114 0
2650 174.021 -5000 -117 0
2700 177.319 -5000 -118 0
2750 180.612 -5000 -120 0
2800 183.91 -5000 -122 0
2850 187.203 -5000 -124 0
2900 190.498 -5000 -126 0
2950 193.777 -5000 -129 0
3000 197.077 -5000 -130 0
3050 200.369 -5000 -134 0
3100 203.668 -5000 -134 0
3150 206.962 -5000 -136 0
3200 210.265 -5000 -139 0
3250 213.541 -5000 -140 0
3300 216.837 -5000 -142 0
3350 220.134 -5000 -145 0
3400 223.432 -5000 -147 0
3450 226.733 -5000 -148 0
3500 230.029 -5000 -151 0
3550 233.31 -5000 -155 0
3600 236.61 -5000 -156 0
3650 239.908 -5000 -157 0
3700 243.208 -5000 -159 0
3750 246.504 -5000 -162 0
3800 249.808 -5000 -162 0
3850 253.084 -5000 -166 0
3900 256.383 -5000 -168 0
3950 259.683 -5000 -168 0
